m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.145625,-0.0621875,0.0125,0.059375,-0.09,-0.0796875,-0.0815625,-0.1390625,-0.04875,-0.055625
-0.1209375,-0.0721875,-0.0275,0.06125,-0.0846875,-0.0784375,-0.065625,-0.1371875,-0.040625,-0.0625
-0.1159375,-0.07625,-0.0071875,0.05875,-0.0821875,-0.08375,-0.07125,-0.121875,-0.0571875,-0.0575
-0.1025,-0.06,0.0028125,0.0640625,-0.079375,-0.064375,-0.07,-0.13125,-0.0546875,-0.056875
-0.101875,-0.0559375,0.0296875,0.045625,-0.0746875,-0.075625,-0.063125,-0.114375,-0.0678125,-0.0465625
-0.0953125,-0.0540625,0.0353125,0.055,-0.070625,-0.109375,-0.073125,-0.110625,-0.0671875,-0.0840625
-0.0815625,-0.040625,0.02625,0.0534375,-0.056875,-0.09,-0.070625,-0.0884375,-0.07125,-0.091875
-0.081875,-0.050625,0.0325,0.06375,-0.035,-0.0840625,-0.0678125,-0.0934375,-0.054375,-0.080625
-0.0853125,-0.0490625,0.023125,0.0625,-0.0334375,-0.083125,-0.0828125,-0.085,-0.0571875,-0.0578125
-0.08,-0.035625,0.0078125,0.0753125,-0.0303125,-0.068125,-0.0690625,-0.0921875,-0.074375,-0.053125
-0.0625,-0.0540625,0.0084375,0.063125,-0.014375,-0.0734375,-0.079375,-0.115,-0.063125,-0.054375
-0.075625,-0.0584375,0.0059375,0.0665625,-0.0146875,-0.0771875,-0.096875,-0.085,-0.0565625,-0.065
-0.0790625,-0.0596875,0.0090625,0.0646875,-0.006875,-0.0678125,-0.0853125,-0.1046875,-0.0459375,-0.043125
-0.0909375,-0.0609375,0.003125,0.0809375,-0.0146875,-0.07875,-0.0909375,-0.0978125,-0.0409375,-0.0628125
-0.10375,-0.083125,-0.0065625,0.061875,0.003125,-0.0896875,-0.08375,-0.084375,-0.031875,-0.04
-0.11625,-0.0921875,-0.0215625,0.0584375,-0.0040625,-0.0971875,-0.0809375,-0.09875,-0.031875,-0.048125
-0.13,-0.0684375,0.000625,0.074375,-0.004375,-0.1003125,-0.0846875,-0.1228125,-0.0334375,-0.021875
-0.13875,-0.0778125,-0.0009375,0.1153125,-0.010625,-0.1084375,-0.090625,-0.1125,-0.0325,-0.039375
-0.12625,-0.08375,-0.001875,0.123125,0.0078125,-0.109375,-0.1025,-0.099375,-0.0390625,-0.05375
-0.115625,-0.060625,-0.00625,0.1246875,0.005,-0.0990625,-0.1246875,-0.1071875,-0.023125,-0.0578125
-0.116875,-0.053125,-0.0053125,0.1196875,0.001875,-0.1009375,-0.115625,-0.10375,-0.01,-0.0515625
-0.1196875,-0.0409375,-0.004375,0.1434375,0.0075,-0.113125,-0.1084375,-0.1175,-0.004375,-0.040625
-0.1225,-0.0353125,-0.0125,0.129375,0.0190625,-0.1153125,-0.1009375,-0.106875,-0.0096875,-0.053125
-0.109375,-0.03875,-0.0159375,0.1159375,0.044375,-0.1134375,-0.125,-0.1128125,0.006875,-0.053125
-0.1175,-0.066875,-0.023125,0.1271875,0.0378125,-0.11,-0.11875,-0.1221875,-0.00375,-0.0396875
-0.124375,-0.05625,-0.03125,0.1359375,0.03125,-0.1046875,-0.12125,-0.1225,-0.0221875,-0.051875
-0.1496875,-0.0540625,-0.0434375,0.1684375,0.0278125,-0.0796875,-0.129375,-0.130625,-0.0021875,-0.055
-0.1446875,-0.05625,-0.0471875,0.17625,0.0178125,-0.0903125,-0.115625,-0.1303125,0.003125,-0.0546875
-0.16375,-0.0625,-0.0546875,0.1803125,0.0371875,-0.0740625,-0.1184375,-0.1284375,-0.005625,-0.03375
-0.175,-0.0784375,-0.0425,0.18,0.0346875,-0.059375,-0.110625,-0.14,-0.008125,-0.0478125
-0.170625,-0.0684375,-0.0553125,0.2059375,0.0440625,-0.0396875,-0.1090625,-0.1384375,-0.00875,-0.0446875
-0.159375,-0.056875,-0.0690625,0.2253125,0.0428125,-0.0471875,-0.1234375,-0.1271875,-0.01625,-0.038125
-0.166875,-0.063125,-0.0696875,0.2228125,0.043125,-0.060625,-0.1190625,-0.136875,-0.0146875,-0.0403125
-0.16125,-0.0634375,-0.090625,0.2059375,0.05375,-0.0440625,-0.1334375,-0.1209375,-0.013125,-0.033125
-0.153125,-0.045625,-0.0971875,0.191875,0.0584375,-0.03625,-0.1134375,-0.1396875,-0.0153125,-0.0390625
