m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.0034375,0.033125,0.02875,-0.0075,0.0465625,-0.03125,-0.003125,0.006875,0.0021875,0.0228125
0.0009375,0.0159375,0.0209375,-0.01625,0.0496875,-0.0253125,-0.0221875,-0.0025,-0.0071875,0.0240625
-0.024375,0.0121875,0.0146875,-0.0159375,0.0696875,-0.001875,-0.024375,0.0134375,0.0,0.0328125
-0.0209375,0.0096875,0.0259375,0.0153125,0.0921875,-0.0053125,-0.0303125,0.02125,-0.00625,0.0475
-0.0240625,0.0084375,0.0196875,0.0353125,0.0984375,-0.008125,-0.0421875,0.0196875,-0.003125,0.0440625
-0.0215625,0.018125,0.031875,0.03125,0.125,0.000625,-0.0478125,0.0265625,-0.000625,0.0690625
-0.029375,0.011875,0.043125,0.0340625,0.1403125,-0.00625,-0.0596875,0.0328125,0.01375,0.0846875
-0.034375,0.0065625,0.04875,0.04875,0.1365625,0.0028125,-0.058125,0.01125,0.0315625,0.08875
-0.0534375,-0.0028125,0.055,0.0828125,0.145625,0.008125,-0.063125,0.02125,0.046875,0.0896875
-0.04625,0.0196875,0.054375,0.1096875,0.1509375,-0.00125,-0.066875,0.021875,0.0265625,0.0965625
-0.0571875,0.0278125,0.053125,0.1165625,0.15875,0.0003125,-0.07375,0.0315625,0.0096875,0.119375
-0.0640625,0.036875,0.0496875,0.1228125,0.1653125,-0.004375,-0.0815625,0.028125,0.0003125,0.1378125
-0.0721875,0.035,0.05875,0.1384375,0.1671875,-0.0134375,-0.0753125,0.0284375,0.0034375,0.1528125
-0.06375,0.0409375,0.065,0.1396875,0.150625,-0.015,-0.09,0.020625,0.01,0.17125
-0.0725,0.0528125,0.08,0.1490625,0.1621875,-0.001875,-0.0925,0.0115625,0.0065625,0.1853125
-0.069375,0.071875,0.0740625,0.1496875,0.168125,0.000625,-0.0846875,0.0315625,0.0065625,0.179375
-0.06125,0.0865625,0.0825,0.143125,0.18125,-0.0071875,-0.0840625,0.03125,0.0303125,0.165
-0.075625,0.090625,0.0828125,0.140625,0.1775,-0.005,-0.09125,0.03,0.03375,0.185625
-0.049375,0.09875,0.080625,0.14125,0.1775,-0.0128125,-0.0828125,0.051875,0.0509375,0.180625
-0.0409375,0.1003125,0.0828125,0.146875,0.185,-0.004375,-0.0834375,0.04625,0.05125,0.171875
-0.049375,0.0990625,0.0859375,0.15,0.1721875,-0.011875,-0.076875,0.0384375,0.048125,0.18125
-0.0590625,0.10875,0.0865625,0.159375,0.1634375,-0.003125,-0.0821875,0.04625,0.059375,0.1721875
-0.058125,0.1040625,0.0809375,0.1565625,0.17625,-0.0103125,-0.0940625,0.0475,0.0565625,0.1921875
-0.0509375,0.111875,0.0828125,0.15,0.19125,0.0015625,-0.0921875,0.0565625,0.0675,0.1915625
-0.0440625,0.1134375,0.07125,0.1575,0.19125,-0.0040625,-0.09,0.0709375,0.074375,0.1890625
-0.0446875,0.103125,0.075,0.149375,0.184375,0.00625,-0.0915625,0.08125,0.0696875,0.1871875
-0.0425,0.1146875,0.0803125,0.161875,0.1915625,0.001875,-0.1,0.0959375,0.08125,0.1875
-0.0321875,0.1203125,0.069375,0.1528125,0.1884375,-0.0065625,-0.11,0.0796875,0.0803125,0.195625
-0.029375,0.1240625,0.0703125,0.161875,0.1984375,-0.0078125,-0.110625,0.08625,0.0946875,0.2009375
-0.035625,0.1165625,0.06125,0.161875,0.1875,-0.0015625,-0.1096875,0.101875,0.0975,0.194375
-0.034375,0.115,0.068125,0.168125,0.1915625,-0.013125,-0.0975,0.0996875,0.124375,0.2028125
-0.0359375,0.11125,0.058125,0.1834375,0.2,-0.004375,-0.0896875,0.1015625,0.1215625,0.209375
-0.048125,0.1053125,0.0640625,0.1809375,0.1884375,0.0159375,-0.0809375,0.1059375,0.1290625,0.2034375
-0.045,0.105,0.06,0.185625,0.19375,0.0221875,-0.085625,0.125,0.131875,0.2003125
-0.036875,0.10875,0.0371875,0.191875,0.208125,0.0178125,-0.0778125,0.1259375,0.13375,0.2075
-0.050625,0.1153125,0.0421875,0.205,0.211875,0.01125,-0.07,0.135,0.1290625,0.2109375
-0.046875,0.1134375,0.051875,0.200625,0.21,0.0221875,-0.076875,0.1434375,0.12,0.2140625
-0.04,0.1165625,0.0490625,0.1878125,0.209375,0.0225,-0.085625,0.1503125,0.113125,0.213125
-0.0484375,0.113125,0.0465625,0.1959375,0.2084375,0.01125,-0.080625,0.16125,0.1234375,0.2178125
-0.055625,0.1140625,0.0509375,0.1984375,0.2103125,0.00625,-0.075625,0.161875,0.136875,0.2253125
-0.04875,0.1175,0.039375,0.20625,0.2203125,0.0065625,-0.0709375,0.160625,0.1334375,0.22625
-0.05,0.1071875,0.0334375,0.22,0.2184375,0.0140625,-0.07625,0.158125,0.1378125,0.215
-0.04875,0.1071875,0.02625,0.2275,0.22625,0.0115625,-0.060625,0.1703125,0.1371875,0.216875
-0.0509375,0.0959375,0.033125,0.2284375,0.2453125,0.015,-0.061875,0.16125,0.135625,0.21
-0.05875,0.1078125,0.0340625,0.2278125,0.2459375,0.01625,-0.0628125,0.1703125,0.135625,0.2021875
-0.04875,0.1059375,0.02625,0.2278125,0.2375,0.018125,-0.0690625,0.173125,0.129375,0.205625
-0.0534375,0.1190625,0.02625,0.224375,0.2353125,0.01625,-0.0771875,0.1725,0.121875,0.22625
-0.0384375,0.1303125,0.0275,0.2253125,0.2378125,0.025,-0.075625,0.1525,0.1196875,0.2159375
-0.0396875,0.1284375,0.0234375,0.235625,0.2325,0.03375,-0.0875,0.1478125,0.12,0.2153125
-0.0390625,0.1275,0.0240625,0.241875,0.24,0.0365625,-0.09625,0.1540625,0.12375,0.21625
-0.0490625,0.13875,0.02875,0.2490625,0.2465625,0.039375,-0.0940625,0.1621875,0.1296875,0.218125
-0.0475,0.1371875,0.025625,0.2615625,0.25875,0.0371875,-0.090625,0.17,0.1365625,0.2196875
-0.0365625,0.139375,0.0246875,0.250625,0.2621875,0.0453125,-0.0978125,0.188125,0.1390625,0.2190625
-0.043125,0.1375,0.0309375,0.2515625,0.25875,0.0421875,-0.105625,0.1696875,0.1346875,0.2221875
-0.053125,0.13875,0.029375,0.26,0.2503125,0.0584375,-0.1115625,0.17125,0.1446875,0.2315625
-0.0440625,0.140625,0.0209375,0.2621875,0.2453125,0.051875,-0.1175,0.1628125,0.155,0.2446875
-0.0353125,0.1390625,0.0365625,0.2634375,0.2465625,0.0546875,-0.115625,0.1596875,0.146875,0.255
