m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.29,-0.73375,0.64625,0.14375,-0.36375,0.72625,0.63,-0.5725,0.4025,0.71625
0.305,-0.7325,0.64625,0.14125,-0.37125,0.73625,0.635,-0.5725,0.40875,0.72375
0.30375,-0.74,0.65,0.14125,-0.3825,0.7425,0.63625,-0.58125,0.42375,0.74625
0.30875,-0.74125,0.65625,0.165,-0.38625,0.73875,0.63875,-0.59375,0.42,0.76125
0.31125,-0.7425,0.65375,0.175,-0.385,0.73125,0.64375,-0.58875,0.4125,0.77
0.3075,-0.7375,0.66,0.18375,-0.38875,0.73625,0.6425,-0.5925,0.405,0.7775
0.31125,-0.75625,0.68,0.17875,-0.39375,0.75,0.65125,-0.6125,0.40625,0.77625
0.32125,-0.76625,0.68625,0.17375,-0.39,0.7575,0.6525,-0.6175,0.41125,0.78625
0.32625,-0.77125,0.70375,0.18125,-0.405,0.76875,0.65,-0.6175,0.42375,0.8
0.335,-0.77625,0.70875,0.20125,-0.40375,0.77,0.66125,-0.61875,0.41,0.80375
0.33625,-0.78,0.7175,0.21,-0.42625,0.77,0.66375,-0.62375,0.4125,0.82
0.3375,-0.78625,0.7175,0.22875,-0.445,0.7825,0.66375,-0.63125,0.405,0.82875
0.32625,-0.79125,0.71875,0.2075,-0.4425,0.77875,0.665,-0.6325,0.41125,0.8425
0.3275,-0.79875,0.71875,0.22,-0.4525,0.78125,0.65875,-0.64125,0.40625,0.84875
0.3375,-0.7975,0.705,0.20875,-0.4575,0.77625,0.655,-0.655,0.40125,0.85
0.335,-0.805,0.72,0.20375,-0.4625,0.77875,0.67,-0.65,0.4,0.86
0.33875,-0.81375,0.73,0.20125,-0.465,0.77625,0.67375,-0.65375,0.40875,0.8625
0.33875,-0.80625,0.735,0.22625,-0.47125,0.77125,0.66375,-0.66,0.4075,0.8725
0.33625,-0.805,0.74625,0.20875,-0.4775,0.7825,0.66875,-0.6625,0.4125,0.885
0.32875,-0.8125,0.7575,0.21125,-0.4775,0.78375,0.67125,-0.67,0.42125,0.88625
0.325,-0.825,0.765,0.19875,-0.48375,0.78875,0.68,-0.6825,0.42125,0.90375
0.3275,-0.83375,0.77125,0.2,-0.48875,0.80625,0.69375,-0.69125,0.43875,0.90375
0.32,-0.83125,0.785,0.18125,-0.4925,0.7925,0.7025,-0.69625,0.45,0.92
0.32,-0.83875,0.79125,0.1625,-0.495,0.80375,0.71875,-0.70625,0.48,0.92625
0.31875,-0.84625,0.8025,0.1725,-0.49625,0.8025,0.7325,-0.70875,0.47375,0.93875
0.325,-0.845,0.805,0.1725,-0.49,0.805,0.73625,-0.70625,0.47625,0.94375
0.31875,-0.835,0.81125,0.19375,-0.49625,0.82,0.73875,-0.71375,0.495,0.95375
0.31375,-0.84875,0.83625,0.19875,-0.5,0.8275,0.73375,-0.72125,0.49875,0.96375
0.33,-0.84625,0.84,0.20875,-0.50625,0.84375,0.73125,-0.73625,0.5,0.97125
0.33,-0.8475,0.8325,0.2175,-0.515,0.84375,0.7375,-0.73875,0.49875,0.975
0.3375,-0.8625,0.8425,0.23125,-0.51125,0.8375,0.7425,-0.74375,0.4975,0.98125
0.3325,-0.87125,0.8475,0.23625,-0.51,0.845,0.74875,-0.74625,0.49625,0.98375
0.33875,-0.88125,0.8475,0.24,-0.52625,0.85375,0.7525,-0.7425,0.4975,0.98375
0.35125,-0.8875,0.85625,0.2325,-0.52375,0.86125,0.74375,-0.74875,0.49375,0.9875
0.3425,-0.89375,0.865,0.22,-0.5225,0.8575,0.73125,-0.74125,0.5,0.99125
0.33625,-0.89625,0.8825,0.2275,-0.53125,0.8625,0.74375,-0.765,0.515,0.995
0.32625,-0.9025,0.89375,0.21125,-0.53625,0.8625,0.7525,-0.7675,0.515,0.995
0.32375,-0.90625,0.89125,0.1975,-0.53,0.86625,0.7575,-0.7725,0.51625,1.0
