m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.305,-0.345,-0.1075,-0.1575,-0.0975,0.03625,0.08375,0.03,-0.18875,-0.265
-0.30375,-0.325,-0.145,-0.15125,-0.095,0.03875,0.04,0.0475,-0.2225,-0.28125
-0.3,-0.35,-0.15,-0.12375,-0.1175,0.03,0.03875,0.0575,-0.23125,-0.305
-0.345,-0.43,-0.15,-0.07375,-0.1025,0.03375,-0.00875,0.08875,-0.22625,-0.36
-0.3525,-0.4075,-0.16125,-0.06625,-0.14,0.04125,-0.01125,0.10625,-0.25375,-0.3925
-0.3525,-0.4175,-0.17875,-0.0825,-0.17,0.085,0.035,0.14,-0.27375,-0.4175
-0.3425,-0.43375,-0.21,-0.06625,-0.1825,0.07,-0.0175,0.17,-0.275,-0.42625
-0.3,-0.44375,-0.21625,-0.07875,-0.17375,0.08375,-0.02,0.165,-0.235,-0.42125
-0.325,-0.41,-0.185,-0.0875,-0.15375,0.07875,-0.07,0.19625,-0.23875,-0.3825
-0.35,-0.4125,-0.1725,-0.09375,-0.12875,0.085,-0.07125,0.2,-0.23625,-0.39
-0.385,-0.41,-0.14875,-0.095,-0.1025,0.09125,-0.08,0.16375,-0.20625,-0.37
-0.36875,-0.42,-0.1575,-0.0675,-0.065,0.085,-0.08375,0.145,-0.20125,-0.34625
-0.34,-0.3975,-0.1775,-0.04375,-0.06,0.06375,-0.05875,0.15875,-0.23625,-0.36875
-0.345,-0.38875,-0.18375,-0.015,-0.07125,0.06625,-0.07375,0.1475,-0.215,-0.39375
-0.32,-0.3725,-0.20875,-0.01,-0.04125,0.0725,-0.02125,0.1425,-0.21125,-0.4
-0.3125,-0.3525,-0.18625,-0.03,-0.04125,0.065,-0.00625,0.1625,-0.22875,-0.39125
-0.3625,-0.34125,-0.1875,-0.035,-0.0675,0.08,0.00625,0.1875,-0.21125,-0.42625
-0.3675,-0.33,-0.17875,-0.045,-0.0675,0.07125,-0.0325,0.21625,-0.21125,-0.4275
-0.3475,-0.35,-0.23875,-0.00875,-0.07875,0.06,-0.045,0.19625,-0.23,-0.42875
-0.33875,-0.35625,-0.2425,-0.0025,-0.075,0.0525,-0.0325,0.1825,-0.20125,-0.4325
-0.35,-0.37,-0.28125,-0.0675,-0.0725,0.0775,-0.01625,0.18375,-0.22,-0.44375
-0.39375,-0.34375,-0.25,-0.04625,-0.0525,0.10375,-0.01875,0.19,-0.205,-0.43375
-0.40125,-0.36625,-0.26375,-0.0275,-0.04875,0.15625,-0.00375,0.23125,-0.205,-0.4425
-0.43,-0.34,-0.2725,-0.0075,-0.05375,0.18125,-0.02625,0.2525,-0.24375,-0.4675
-0.4375,-0.3625,-0.3075,0.0,-0.0525,0.18875,-0.0475,0.2575,-0.245,-0.4925
-0.42375,-0.33125,-0.32375,0.01,-0.085,0.195,-0.07375,0.265,-0.2,-0.4875
-0.43375,-0.3125,-0.345,0.02,-0.1075,0.19,-0.07625,0.27,-0.1875,-0.46125
-0.45875,-0.31875,-0.36125,0.03125,-0.10375,0.1475,-0.06625,0.26875,-0.21375,-0.5075
-0.4725,-0.31125,-0.38375,0.01875,-0.155,0.14625,-0.115,0.26375,-0.23,-0.48
-0.43875,-0.28875,-0.3375,0.06,-0.17,0.165,-0.12875,0.24375,-0.21875,-0.43875
-0.375,-0.305,-0.3475,0.06875,-0.19625,0.13,-0.13,0.2175,-0.22,-0.43125
-0.38,-0.30375,-0.32125,0.1,-0.16625,0.1275,-0.14,0.21625,-0.23625,-0.40125
-0.40375,-0.3075,-0.3425,0.135,-0.165,0.15375,-0.1375,0.13875,-0.21125,-0.3975
-0.375,-0.31375,-0.3025,0.13625,-0.17625,0.16375,-0.12125,0.15875,-0.21375,-0.41
-0.38625,-0.33,-0.3,0.10375,-0.21875,0.16375,-0.105,0.15625,-0.2275,-0.39
-0.39125,-0.34625,-0.31375,0.135,-0.1875,0.1875,-0.14,0.18625,-0.205,-0.4025
-0.40875,-0.3225,-0.32125,0.11125,-0.18125,0.1725,-0.13875,0.1725,-0.21125,-0.39125
-0.4025,-0.3025,-0.34125,0.13125,-0.15875,0.18125,-0.125,0.185,-0.24,-0.3825
-0.395,-0.31375,-0.3625,0.12875,-0.1275,0.15625,-0.155,0.14625,-0.28,-0.385
-0.40625,-0.325,-0.345,0.095,-0.1075,0.1525,-0.1075,0.12625,-0.27125,-0.37625
-0.38375,-0.39,-0.36,0.065,-0.08125,0.1425,-0.1025,0.12,-0.2975,-0.36
-0.37375,-0.37,-0.32125,0.07625,-0.06625,0.1975,-0.055,0.1375,-0.27125,-0.3525
-0.33625,-0.31,-0.31625,0.03625,-0.08875,0.16875,-0.04125,0.1225,-0.24375,-0.36375
-0.31875,-0.3225,-0.30625,-0.00625,-0.11625,0.135,-0.02625,0.0875,-0.22,-0.35
-0.34,-0.335,-0.3,0.01,-0.07625,0.145,-0.03125,0.135,-0.17125,-0.315
-0.41625,-0.3425,-0.2825,-0.025,-0.06125,0.1725,-0.0175,0.12375,-0.20625,-0.32875
-0.3975,-0.34125,-0.29125,-0.02875,-0.06625,0.1375,-0.025,0.1375,-0.22875,-0.3275
-0.40375,-0.33,-0.29375,-0.025,-0.05625,0.18125,-0.0225,0.16375,-0.23625,-0.3425
-0.42875,-0.295,-0.24125,0.0,-0.08375,0.17375,-0.0325,0.1525,-0.2125,-0.33
-0.42375,-0.2875,-0.2375,0.0225,-0.09125,0.1575,-0.01625,0.14125,-0.2425,-0.345
-0.4325,-0.25875,-0.22625,0.0025,-0.0875,0.145,-0.0225,0.1325,-0.27125,-0.355
-0.4075,-0.28625,-0.24625,-0.01,-0.10625,0.15125,-0.01375,0.13375,-0.28625,-0.38125
-0.40375,-0.2725,-0.22625,-0.04125,-0.07625,0.17,-0.02375,0.14375,-0.27,-0.37
-0.43,-0.2525,-0.235,-0.075,-0.0625,0.16625,-0.02875,0.14125,-0.24875,-0.36625
-0.4225,-0.2375,-0.24375,-0.085,-0.0575,0.20625,-0.01875,0.14375,-0.23125,-0.3425
-0.4475,-0.22875,-0.23875,-0.0725,-0.07375,0.2025,-0.01875,0.1,-0.23125,-0.4125
-0.425,-0.20625,-0.25125,-0.09625,-0.10125,0.20125,-0.01125,0.1,-0.2075,-0.4225
-0.45875,-0.2375,-0.26625,-0.01875,-0.065,0.2275,0.02625,0.09625,-0.23625,-0.44625
-0.4925,-0.26375,-0.2375,-0.04125,-0.0975,0.2175,0.05125,0.095,-0.2625,-0.41625
-0.4925,-0.2675,-0.22375,-0.01375,-0.11125,0.165,0.04,0.1175,-0.22125,-0.44375
-0.5025,-0.28,-0.2175,-0.01125,-0.1225,0.14125,0.0475,0.11,-0.20875,-0.42375
-0.4925,-0.31625,-0.23,-0.01375,-0.14125,0.1575,0.04,0.09875,-0.17625,-0.42125
-0.51625,-0.3475,-0.26125,-0.02375,-0.12,0.18,0.0375,0.1175,-0.19,-0.40625
-0.53375,-0.3325,-0.26125,-0.03625,-0.1075,0.175,0.03,0.1275,-0.24125,-0.39375
-0.5225,-0.3775,-0.27375,-0.03125,-0.075,0.1775,0.035,0.1475,-0.18875,-0.4025
-0.51625,-0.3725,-0.295,-0.02875,-0.08625,0.1675,-0.03125,0.15625,-0.19625,-0.3975
-0.5425,-0.3775,-0.30625,-0.035,-0.07125,0.14,-0.0025,0.12375,-0.145,-0.43625
