m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.13625,-0.20375,-0.1025,0.065,-0.2675,0.6575,-0.515,-0.6625,0.2725,0.51875
-0.13625,-0.195,-0.09875,0.05125,-0.26375,0.67125,-0.51875,-0.6725,0.2825,0.515
-0.1125,-0.19,-0.08375,0.05,-0.25875,0.6625,-0.5275,-0.6625,0.3,0.51625
-0.09625,-0.195,-0.095,0.0575,-0.27125,0.66625,-0.52,-0.67125,0.29875,0.5125
-0.0975,-0.20625,-0.095,0.065,-0.2525,0.6725,-0.52625,-0.66375,0.3,0.515
-0.10375,-0.2,-0.09875,0.08125,-0.25,0.67,-0.53125,-0.6775,0.29875,0.51875
-0.11,-0.1875,-0.09875,0.1025,-0.2575,0.69875,-0.54,-0.6875,0.295,0.53375
-0.11375,-0.1875,-0.075,0.1125,-0.25,0.72,-0.555,-0.71125,0.29,0.5225
-0.115,-0.1775,-0.07375,0.105,-0.26875,0.73,-0.56875,-0.71375,0.28,0.53875
-0.13,-0.185,-0.0925,0.12125,-0.2575,0.735,-0.575,-0.7175,0.2725,0.55625
-0.12625,-0.17,-0.1025,0.13375,-0.26625,0.735,-0.57875,-0.735,0.26125,0.55375
-0.1225,-0.16,-0.10125,0.13625,-0.275,0.7375,-0.58875,-0.73,0.2575,0.55625
-0.12625,-0.17,-0.07625,0.12625,-0.275,0.7275,-0.59125,-0.72625,0.25125,0.55375
-0.11625,-0.15625,-0.08875,0.12125,-0.275,0.74,-0.58875,-0.7275,0.25,0.54875
-0.13,-0.1625,-0.09375,0.1275,-0.2775,0.73375,-0.59625,-0.75,0.255,0.54375
-0.11375,-0.1625,-0.1125,0.1425,-0.29625,0.72875,-0.59125,-0.75125,0.2525,0.54125
-0.13375,-0.1675,-0.1075,0.1625,-0.285,0.735,-0.59375,-0.76125,0.24,0.53875
-0.14625,-0.19875,-0.0925,0.15625,-0.275,0.74,-0.6025,-0.76375,0.2475,0.5325
-0.1525,-0.2,-0.08875,0.1575,-0.275,0.7475,-0.6025,-0.77125,0.25,0.5325
-0.15,-0.20875,-0.085,0.14625,-0.2675,0.7425,-0.60875,-0.78,0.24125,0.53625
-0.14625,-0.19875,-0.07125,0.155,-0.2625,0.74125,-0.62125,-0.78625,0.23625,0.545
-0.1525,-0.185,-0.0625,0.15625,-0.26,0.74625,-0.6375,-0.77875,0.22875,0.54125
-0.13375,-0.19375,-0.05625,0.13625,-0.255,0.7475,-0.655,-0.79,0.2175,0.53375
-0.15125,-0.1975,-0.06375,0.13375,-0.27,0.73875,-0.655,-0.785,0.215,0.52875
-0.1425,-0.18875,-0.0575,0.12875,-0.26,0.74375,-0.67125,-0.79,0.2075,0.54125
-0.1225,-0.1825,-0.05,0.14375,-0.25125,0.7525,-0.675,-0.8075,0.2025,0.54
-0.13,-0.17375,-0.04875,0.135,-0.25625,0.7425,-0.68625,-0.81875,0.1975,0.53625
-0.14125,-0.18125,-0.04375,0.14625,-0.25375,0.75375,-0.695,-0.82375,0.205,0.5375
-0.13125,-0.18625,-0.045,0.15,-0.24125,0.765,-0.715,-0.83,0.20125,0.54625
-0.11875,-0.1925,-0.05625,0.15625,-0.23875,0.76125,-0.7325,-0.83125,0.20375,0.55625
-0.12375,-0.18625,-0.05,0.16875,-0.235,0.76875,-0.7375,-0.83625,0.20625,0.55375
-0.1175,-0.17625,-0.05375,0.15375,-0.2225,0.75625,-0.72875,-0.8475,0.20125,0.55125
-0.125,-0.18,-0.065,0.1525,-0.2125,0.7575,-0.72625,-0.84125,0.20125,0.56375
-0.13625,-0.18,-0.0625,0.15125,-0.195,0.75625,-0.72375,-0.845,0.20875,0.56875
-0.15875,-0.1825,-0.05875,0.155,-0.2,0.775,-0.72,-0.86,0.21875,0.57375
-0.1675,-0.17375,-0.0525,0.14625,-0.1925,0.7775,-0.71875,-0.85625,0.22875,0.57375
-0.16375,-0.16375,-0.04625,0.14625,-0.1925,0.78375,-0.7325,-0.86375,0.2275,0.565
-0.1675,-0.16625,-0.0425,0.155,-0.19125,0.78375,-0.73625,-0.8725,0.225,0.5725
-0.1725,-0.16,-0.04875,0.15875,-0.185,0.7875,-0.73625,-0.8875,0.23125,0.57625
-0.17875,-0.14375,-0.0575,0.15875,-0.1725,0.7925,-0.7575,-0.89125,0.225,0.57375
-0.1625,-0.14375,-0.05875,0.15875,-0.16875,0.80125,-0.77,-0.88625,0.22,0.585
-0.1575,-0.13875,-0.05875,0.1625,-0.1725,0.79875,-0.7625,-0.89875,0.2225,0.59375
-0.16625,-0.1325,-0.0525,0.15625,-0.185,0.8125,-0.76,-0.905,0.23125,0.595
-0.16875,-0.13,-0.04125,0.155,-0.19625,0.82125,-0.7625,-0.915,0.225,0.6
-0.1725,-0.12375,-0.04875,0.14125,-0.2025,0.8175,-0.755,-0.91375,0.225,0.59875
-0.19375,-0.13625,-0.055,0.145,-0.18375,0.82625,-0.76375,-0.92375,0.22625,0.62375
-0.185,-0.135,-0.0525,0.13875,-0.18375,0.83125,-0.75875,-0.92625,0.2075,0.615
-0.15875,-0.1325,-0.0675,0.145,-0.1825,0.8325,-0.7625,-0.925,0.20625,0.61375
-0.1925,-0.12,-0.07625,0.13875,-0.1975,0.84,-0.75875,-0.925,0.21625,0.62625
-0.22375,-0.1175,-0.0575,0.13375,-0.185,0.84375,-0.7575,-0.92625,0.2225,0.62875
-0.2325,-0.12625,-0.06625,0.14,-0.1875,0.8425,-0.77125,-0.93125,0.22375,0.625
-0.225,-0.13125,-0.07375,0.14375,-0.19375,0.8475,-0.76375,-0.93625,0.23375,0.64
-0.235,-0.1375,-0.08125,0.145,-0.1975,0.8525,-0.76625,-0.95375,0.23375,0.66125
-0.24375,-0.14,-0.07625,0.15,-0.18875,0.8525,-0.77,-0.9625,0.2175,0.66125
-0.215,-0.1575,-0.08875,0.145,-0.1825,0.85625,-0.77,-0.97125,0.22,0.66
-0.1875,-0.1475,-0.11125,0.14875,-0.18375,0.85875,-0.77625,-0.97,0.205,0.67
-0.17,-0.125,-0.11625,0.16,-0.18625,0.8575,-0.79125,-0.9725,0.19625,0.6625
-0.1775,-0.12125,-0.11125,0.15125,-0.185,0.8525,-0.7875,-0.97,0.18625,0.67875
-0.16625,-0.12625,-0.12,0.15375,-0.185,0.85625,-0.79625,-0.9775,0.1825,0.68125
-0.1925,-0.12625,-0.11875,0.1625,-0.185,0.86,-0.80125,-0.97875,0.18125,0.7025
-0.19625,-0.115,-0.11375,0.15,-0.16875,0.865,-0.8,-0.98125,0.18125,0.71375
-0.205,-0.12,-0.11875,0.15625,-0.175,0.865,-0.80125,-0.9875,0.18875,0.7225
-0.195,-0.13125,-0.1175,0.165,-0.17875,0.86875,-0.7975,-0.9875,0.18375,0.73375
-0.1925,-0.13125,-0.1225,0.145,-0.1675,0.8775,-0.80375,-0.99625,0.18125,0.73625
-0.185,-0.135,-0.1175,0.1375,-0.17125,0.88375,-0.81125,-1.0,0.16875,0.745
-0.155,-0.145,-0.1125,0.12875,-0.17625,0.89375,-0.8175,-1.0,0.16875,0.74625
-0.16125,-0.15375,-0.12,0.135,-0.1775,0.895,-0.82375,-1.0,0.16,0.75625
-0.17,-0.16375,-0.12,0.13625,-0.17875,0.895,-0.835,-0.99875,0.15875,0.7575
-0.17875,-0.16375,-0.105,0.14125,-0.16875,0.8975,-0.84,-0.9975,0.15,0.7625
-0.1625,-0.16625,-0.09875,0.15,-0.15375,0.89125,-0.85,-1.0,0.15125,0.7575
-0.15625,-0.17375,-0.09625,0.15125,-0.165,0.8925,-0.8575,-0.99625,0.14875,0.75375
-0.1675,-0.16,-0.1025,0.145,-0.16625,0.89375,-0.8575,-0.99875,0.15125,0.75375
-0.1725,-0.16125,-0.10875,0.155,-0.16875,0.8975,-0.8675,-1.0,0.15125,0.74375
-0.1725,-0.1575,-0.11,0.16,-0.165,0.905,-0.865,-1.0,0.1425,0.75375
-0.17,-0.16625,-0.12,0.15625,-0.15625,0.90125,-0.8725,-1.0,0.14375,0.75875
-0.165,-0.175,-0.12375,0.15125,-0.16625,0.915,-0.86375,-1.0,0.14875,0.76875
-0.1575,-0.16,-0.1325,0.15,-0.16,0.92125,-0.87375,-0.9975,0.15,0.7675
-0.16625,-0.1625,-0.14625,0.14875,-0.15,0.9175,-0.87125,-0.9975,0.17375,0.7775
-0.175,-0.15625,-0.15875,0.15125,-0.1375,0.9275,-0.8725,-1.0,0.16875,0.77375
-0.1825,-0.165,-0.15875,0.1625,-0.12875,0.9325,-0.88375,-0.9975,0.18,0.78875
-0.18375,-0.165,-0.16625,0.14875,-0.12375,0.94,-0.88375,-1.0,0.1875,0.795
-0.195,-0.1575,-0.1725,0.14625,-0.1325,0.94,-0.8825,-1.0,0.18625,0.805
-0.1975,-0.17,-0.17125,0.1525,-0.12375,0.94125,-0.8825,-0.99875,0.2075,0.7975
-0.19625,-0.16,-0.17125,0.14625,-0.11875,0.935,-0.89375,-1.0,0.2,0.79875
-0.18,-0.16625,-0.185,0.135,-0.11125,0.93875,-0.89875,-1.0,0.2025,0.81125
-0.1625,-0.15625,-0.19,0.12875,-0.1075,0.9425,-0.90125,-1.0,0.20125,0.82375
-0.15125,-0.16125,-0.19875,0.1225,-0.11375,0.94125,-0.915,-1.0,0.20375,0.82375
-0.1525,-0.17125,-0.19875,0.125,-0.12,0.9475,-0.90625,-1.0,0.2025,0.82375
-0.1375,-0.17875,-0.19125,0.1225,-0.125,0.94875,-0.91125,-1.0,0.20125,0.82375
-0.14375,-0.17375,-0.18625,0.1375,-0.11375,0.94875,-0.91875,-1.0,0.21125,0.82375
-0.1575,-0.16,-0.17625,0.13125,-0.11,0.95375,-0.925,-1.0,0.2175,0.84
-0.17625,-0.1575,-0.17375,0.1325,-0.10875,0.96375,-0.92125,-0.99875,0.21,0.85
-0.19375,-0.16,-0.1825,0.13875,-0.10875,0.96625,-0.92375,-1.0,0.2025,0.85375
-0.19375,-0.17125,-0.18125,0.1425,-0.09125,0.97375,-0.935,-1.0,0.19,0.84875
-0.2075,-0.16375,-0.16875,0.15125,-0.09625,0.97875,-0.94125,-1.0,0.195,0.855
-0.20125,-0.16625,-0.165,0.13625,-0.08625,0.98875,-0.94875,-1.0,0.1925,0.865
-0.20375,-0.1725,-0.17875,0.135,-0.0825,0.99,-0.94625,-1.0,0.1825,0.86875
-0.18875,-0.1775,-0.1775,0.13625,-0.075,0.9925,-0.94625,-0.99875,0.18625,0.875
-0.18,-0.16875,-0.17125,0.13875,-0.06,1.0,-0.94375,-0.99875,0.185,0.87875
-0.1925,-0.16625,-0.17,0.13875,-0.04625,1.0,-0.94125,-1.0,0.1875,0.88625
-0.1825,-0.175,-0.17375,0.11375,-0.0625,1.0,-0.95,-0.99875,0.17875,0.90125
-0.1975,-0.17875,-0.16375,0.1225,-0.06125,1.0,-0.95,-1.0,0.17875,0.9
-0.2,-0.1925,-0.16625,0.1225,-0.065,1.0,-0.94875,-0.99875,0.185,0.90375
-0.2,-0.19875,-0.165,0.11,-0.07625,0.99875,-0.9575,-0.99875,0.18625,0.915
-0.2025,-0.19625,-0.155,0.11875,-0.07375,1.0,-0.9625,-1.0,0.1925,0.935
-0.2225,-0.2,-0.1475,0.125,-0.07875,1.0,-0.975,-1.0,0.19375,0.95125
-0.22875,-0.21375,-0.14375,0.1225,-0.08375,1.0,-0.9675,-1.0,0.19625,0.95125
-0.21875,-0.22,-0.14875,0.115,-0.0775,1.0,-0.96625,-1.0,0.20375,0.9525
-0.2125,-0.23,-0.14875,0.10375,-0.0725,1.0,-0.96875,-0.99875,0.2,0.95625
-0.20375,-0.21875,-0.1425,0.115,-0.08125,0.9975,-0.97375,-1.0,0.2,0.96625
-0.21,-0.23,-0.15,0.1225,-0.07875,1.0,-0.97625,-1.0,0.20375,0.9675
-0.20625,-0.23,-0.145,0.135,-0.07,1.0,-0.9925,-1.0,0.1975,0.98125
-0.21625,-0.23625,-0.14375,0.125,-0.07,1.0,-0.995,-1.0,0.2025,0.98875
-0.22875,-0.24625,-0.14,0.135,-0.0825,1.0,-0.9975,-0.99875,0.21625,0.99375
-0.21875,-0.24625,-0.1475,0.15,-0.10125,1.0,-0.9975,-0.9975,0.2125,0.995
-0.20875,-0.25375,-0.145,0.14875,-0.085,1.0,-0.99875,-0.99875,0.205,0.9975
-0.22125,-0.24375,-0.14625,0.14375,-0.08625,1.0,-0.99875,-0.99875,0.19625,1.0
-0.215,-0.25125,-0.14625,0.15375,-0.0925,1.0,-1.0,-0.99875,0.2075,1.0
-0.20875,-0.2475,-0.155,0.1525,-0.1025,1.0,-1.0,-0.99875,0.2075,1.0
-0.2,-0.22875,-0.1475,0.14625,-0.09625,1.0,-1.0,-0.9975,0.19875,1.0
-0.19875,-0.2325,-0.1325,0.1675,-0.08,1.0,-1.0,-1.0,0.19625,1.0
-0.20125,-0.2325,-0.14375,0.14125,-0.0775,0.99875,-1.0,-1.0,0.18,1.0
-0.21875,-0.23125,-0.1425,0.12125,-0.07625,1.0,-1.0,-1.0,0.185,0.99875
-0.205,-0.23625,-0.155,0.12125,-0.0825,1.0,-1.0,-1.0,0.1775,1.0
-0.21625,-0.2375,-0.145,0.125,-0.06875,1.0,-1.0,-1.0,0.1825,1.0
-0.22125,-0.24,-0.14125,0.10875,-0.07625,1.0,-1.0,-1.0,0.1825,1.0
-0.23125,-0.235,-0.14875,0.10625,-0.07125,0.99875,-1.0,-1.0,0.17625,1.0
-0.23,-0.2375,-0.15,0.10125,-0.08125,0.99875,-1.0,-1.0,0.17,1.0
-0.2125,-0.24375,-0.15125,0.095,-0.085,1.0,-0.99875,-1.0,0.1675,1.0
-0.20375,-0.24375,-0.1525,0.0975,-0.08625,1.0,-1.0,-1.0,0.17125,1.0
-0.22,-0.2425,-0.15625,0.08875,-0.07875,1.0,-1.0,-1.0,0.18,1.0
-0.22,-0.25375,-0.1575,0.09375,-0.0825,1.0,-1.0,-1.0,0.17625,0.99875
-0.22625,-0.25375,-0.16125,0.0925,-0.08625,1.0,-1.0,-1.0,0.18375,0.9975
-0.2375,-0.2575,-0.1775,0.1075,-0.07875,1.0,-1.0,-1.0,0.1975,0.9975
-0.25625,-0.27,-0.17875,0.0975,-0.08375,1.0,-0.99875,-1.0,0.19875,1.0
-0.255,-0.26875,-0.1875,0.10625,-0.09,1.0,-1.0,-1.0,0.19625,1.0
-0.26,-0.2725,-0.18875,0.1025,-0.0825,1.0,-0.99875,-0.99875,0.195,0.99875
-0.2475,-0.265,-0.19625,0.09625,-0.0725,0.99875,-1.0,-1.0,0.1925,0.9975
-0.23125,-0.25125,-0.20875,0.0975,-0.0725,0.9975,-1.0,-1.0,0.18125,1.0
-0.2225,-0.24625,-0.21125,0.09625,-0.065,0.9975,-1.0,-0.99875,0.17875,1.0
-0.2275,-0.25,-0.2025,0.08375,-0.06875,1.0,-1.0,-1.0,0.18125,1.0
-0.2275,-0.24,-0.21125,0.0975,-0.05875,0.99875,-0.99875,-0.9975,0.18875,1.0
-0.23,-0.24,-0.205,0.10625,-0.05375,1.0,-1.0,-0.99875,0.1875,1.0
-0.20875,-0.235,-0.2,0.10625,-0.03625,0.99875,-1.0,-0.99875,0.1725,0.99875
-0.2175,-0.23375,-0.2025,0.1075,-0.03625,1.0,-1.0,-0.99875,0.17625,0.99875
-0.22125,-0.23125,-0.20125,0.10125,-0.045,1.0,-0.99875,-1.0,0.17625,1.0
-0.2075,-0.23,-0.19875,0.10875,-0.05625,1.0,-0.995,-1.0,0.175,0.99875
-0.22125,-0.23125,-0.2025,0.10125,-0.04375,1.0,-0.995,-0.9975,0.185,1.0
-0.20875,-0.23375,-0.19375,0.11125,-0.02875,1.0,-1.0,-0.99875,0.1925,1.0
-0.20125,-0.24,-0.185,0.11125,-0.02625,1.0,-1.0,-0.99875,0.18375,0.99875
-0.205,-0.2375,-0.1775,0.11,-0.01,1.0,-1.0,-1.0,0.2,1.0
-0.2175,-0.2225,-0.17,0.11625,-0.0025,1.0,-1.0,-1.0,0.195,1.0
-0.225,-0.24,-0.18,0.11875,0.00125,0.9975,-1.0,-1.0,0.19125,1.0
-0.225,-0.24125,-0.18375,0.11625,-0.01125,0.99875,-1.0,-1.0,0.195,1.0
-0.23125,-0.24125,-0.195,0.1175,-0.025,1.0,-1.0,-1.0,0.205,1.0
-0.2225,-0.2425,-0.20375,0.1125,-0.0325,1.0,-1.0,-1.0,0.20125,1.0
-0.215,-0.2375,-0.2075,0.1175,-0.03875,1.0,-1.0,-0.99875,0.2075,1.0
-0.22625,-0.225,-0.22125,0.12125,-0.0375,1.0,-0.99875,-1.0,0.21375,0.99875
-0.24125,-0.23125,-0.22625,0.12375,-0.0425,1.0,-1.0,-1.0,0.21125,0.9975
-0.245,-0.22375,-0.225,0.1375,-0.03625,0.99875,-1.0,-1.0,0.20375,0.9975
-0.25375,-0.22125,-0.23125,0.14875,-0.045,1.0,-0.99875,-0.99875,0.2025,0.99625
-0.25375,-0.22125,-0.23125,0.15375,-0.05625,0.99875,-1.0,-1.0,0.21375,0.9975
-0.25625,-0.2325,-0.2325,0.14375,-0.06375,0.99875,-1.0,-0.99875,0.2125,0.9975
-0.25625,-0.2325,-0.225,0.1475,-0.07,0.99875,-1.0,-0.9975,0.2075,1.0
-0.2325,-0.235,-0.2175,0.1575,-0.075,0.99875,-0.99875,-1.0,0.2,1.0
-0.23375,-0.23375,-0.2125,0.17125,-0.07625,0.9975,-1.0,-0.99875,0.20375,1.0
-0.20125,-0.2275,-0.22375,0.165,-0.06875,0.9975,-1.0,-0.99875,0.1975,0.99875
-0.21,-0.23,-0.21875,0.16625,-0.0725,1.0,-0.99875,-0.99875,0.20375,1.0
-0.23125,-0.23125,-0.22125,0.1625,-0.07375,1.0,-0.99875,-0.99625,0.2025,1.0
-0.2325,-0.22375,-0.22375,0.17,-0.05625,0.99875,-1.0,-0.99875,0.205,1.0
-0.23,-0.2275,-0.22375,0.17375,-0.0525,1.0,-1.0,-0.99875,0.20625,0.99875
-0.2325,-0.23625,-0.22625,0.17875,-0.05375,0.99875,-1.0,-1.0,0.2075,0.9975
-0.23375,-0.245,-0.22375,0.175,-0.04875,0.99875,-0.99875,-1.0,0.21875,0.99875
-0.23375,-0.24375,-0.2325,0.185,-0.0625,1.0,-0.9975,-0.9975,0.2275,0.99875
-0.2375,-0.24125,-0.2425,0.18,-0.06375,0.99875,-0.99875,-0.99875,0.2275,1.0
-0.2325,-0.2575,-0.2425,0.16625,-0.07,1.0,-1.0,-0.9975,0.2225,1.0
-0.2175,-0.265,-0.24625,0.175,-0.07375,0.99875,-1.0,-0.99875,0.21875,1.0
-0.21375,-0.255,-0.2375,0.17,-0.0925,1.0,-1.0,-1.0,0.22,1.0
-0.22375,-0.2575,-0.23625,0.1725,-0.10125,1.0,-1.0,-0.99875,0.20875,1.0
-0.245,-0.2475,-0.2425,0.18,-0.1125,1.0,-1.0,-0.99875,0.22,1.0
-0.2575,-0.25,-0.24,0.1825,-0.10625,1.0,-1.0,-0.99875,0.2125,0.99875
-0.25375,-0.24625,-0.24625,0.1675,-0.11,0.99875,-1.0,-0.99875,0.20875,1.0
-0.265,-0.23125,-0.25125,0.17375,-0.11875,1.0,-1.0,-0.99875,0.22625,1.0
-0.27125,-0.23875,-0.2475,0.14375,-0.12375,1.0,-0.99875,-1.0,0.22875,1.0
-0.26125,-0.22625,-0.24375,0.155,-0.1275,1.0,-1.0,-0.99875,0.2225,0.99875
-0.26375,-0.21875,-0.235,0.16875,-0.1325,1.0,-1.0,-0.99875,0.22875,1.0
-0.26375,-0.22875,-0.22375,0.165,-0.12125,1.0,-1.0,-1.0,0.2275,1.0
-0.25375,-0.22625,-0.2225,0.16625,-0.125,0.9975,-1.0,-1.0,0.22625,1.0
-0.27625,-0.22125,-0.22625,0.1775,-0.1325,0.99875,-0.99875,-0.99875,0.23375,0.99875
-0.28125,-0.2225,-0.2425,0.1825,-0.14,0.99875,-0.99875,-1.0,0.22375,1.0
-0.27625,-0.23,-0.2425,0.1675,-0.1325,1.0,-0.99875,-1.0,0.225,1.0
-0.29625,-0.23125,-0.24125,0.1625,-0.13375,1.0,-0.99875,-1.0,0.22125,1.0
-0.2975,-0.2425,-0.24375,0.16875,-0.14,1.0,-0.99875,-0.9975,0.2175,1.0
