m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.00625,-0.09125,-0.1,-0.035,-0.06,-0.04125,0.02125,-0.05125,0.01875,0.03875
0.01375,-0.04375,-0.045,-0.01875,-0.01,-0.01625,0.01,-0.0575,0.03375,0.0675
-0.00375,-0.04375,-0.07625,0.07,-0.0575,0.01875,0.00875,-0.06625,0.07,0.01625
-0.02625,-0.105,0.00625,0.0275,-0.02,0.01125,0.0025,-0.08,0.0025,0.04875
-0.07875,-0.135,-0.01125,0.0,-0.04375,0.01875,0.00625,-0.065,0.025,-0.00625
-0.08375,-0.12375,0.01875,0.0675,-0.0425,-0.01125,0.015,-0.10125,0.045,0.035
-0.075,-0.085,0.0075,0.04,-0.0525,-0.03875,-0.0125,-0.0925,0.02375,0.0325
-0.11375,-0.0725,-0.0025,-0.01375,-0.025,-0.055,0.01,-0.0425,0.035,0.0325
-0.12,-0.09125,0.0125,-0.03875,0.06,-0.06125,-0.0275,-0.01625,0.0225,0.04375
-0.06875,-0.0875,-0.01625,-0.00375,0.0575,-0.0375,-0.035,0.00625,0.00125,0.085
0.00375,-0.0875,0.00875,-0.00625,0.0575,0.02625,-0.02,-0.06625,-0.01625,0.03625
0.01875,-0.1125,0.0675,0.01125,0.00625,0.05375,0.02875,-0.02875,-0.01125,0.02625
-0.015,-0.07,0.035,0.03375,0.0225,0.095,0.0375,-0.0025,-0.0525,0.06
-0.03125,0.02125,0.0975,0.06,-0.005,0.0625,0.0725,0.02125,-0.09125,0.0275
-0.01125,0.04125,0.06,0.06875,-0.02,0.02125,0.03125,-0.00625,-0.0875,0.0025
0.00875,0.01125,0.05125,0.03625,-0.015,0.00375,0.0175,0.00125,-0.025,0.03625
-0.00625,0.065,0.0325,-0.0025,-0.05375,0.005,0.0025,-0.00375,-0.00125,0.01375
-0.0375,0.04875,-0.005,-0.00625,-0.0175,0.03625,0.0225,-0.00125,-0.01,0.04375
0.01375,0.06875,0.03125,-0.04125,0.01125,0.06375,0.02625,0.00875,-0.035,0.11
-0.00125,0.09625,-0.0275,-0.07875,0.04625,0.16625,0.0,0.0175,0.02,0.1375
0.025,0.0725,-0.025,-0.11375,0.03125,0.10875,-0.02,0.05125,0.0025,0.125
0.0375,0.09875,0.00125,-0.10125,0.04375,0.0725,-0.02625,0.0275,0.00375,0.1325
0.045,0.00875,0.0125,-0.13375,0.00625,0.03125,0.005,0.0975,0.01125,0.10875
0.04125,-0.0075,0.03375,-0.06375,-0.0125,0.0375,0.0125,0.08375,0.0175,0.03875
0.0075,-0.06,0.01875,-0.07625,-0.015,0.05375,-0.00875,0.06,0.05375,0.02625
-0.03,-0.04875,0.0,-0.02,-0.01875,0.05125,-0.01375,0.07,0.08875,0.0375
-0.02875,-0.085,-0.015,-0.04375,-0.0675,-0.0125,-0.0575,0.06875,0.09375,0.00625
-0.0175,0.00125,-0.06875,0.015,-0.13625,0.04375,-0.08875,0.0175,0.0925,0.0375
-0.0325,-0.01875,-0.0425,-0.0225,-0.18,0.01,-0.11125,-0.02125,0.1125,0.07
-0.00125,-0.05625,-0.0325,-0.09375,-0.2125,0.03375,-0.1325,-0.03,0.0875,0.07875
-0.04375,-0.0325,0.0125,-0.04125,-0.13875,-0.01125,-0.09125,-0.02125,0.085,0.15125
-0.0675,-0.02875,0.0175,-0.0075,-0.1725,-0.01875,-0.0825,-0.01625,0.0775,0.15875
-0.06375,-0.00125,0.015,-0.00125,-0.11375,0.00375,-0.06375,-0.02375,0.12,0.16625
-0.02375,-0.00375,0.03,0.035,-0.09625,-0.03,-0.07125,0.01,0.05,0.11125
-0.005,-0.045,0.0675,0.04,-0.0475,-0.025,-0.0575,-0.0625,0.05875,0.07125
0.05625,-0.0425,0.00125,0.02875,-0.12375,-0.02875,-0.0525,-0.04,0.11625,0.10875
0.04375,-0.05625,-0.04125,-0.0075,-0.08125,-0.0125,0.00625,0.0125,0.13875,0.10875
0.02625,-0.06625,-0.02,-0.07375,-0.09625,-0.0275,-0.02625,0.06125,0.10875,0.06625
0.0275,-0.0725,-0.005,-0.065,-0.0725,-0.04875,-0.04125,0.04125,0.1075,0.0225
-0.065,-0.065,0.0525,-0.0525,-0.05625,-0.00375,-0.04,0.03875,0.0575,0.00625
-0.07125,0.00875,0.00625,-0.04,-0.05,-0.00125,-0.035,0.0375,0.0425,-0.035
-0.04875,-0.00625,-0.01125,-0.07,-0.095,0.0625,-0.00125,0.015,0.04625,-0.01375
-0.07,-0.01625,0.01,-0.0325,-0.10875,0.07125,-0.01875,0.03875,0.055,0.0225
-0.065,-0.065,0.0025,0.0025,-0.12125,0.04,-0.08,-0.01625,0.05125,0.005
-0.045,-0.05625,0.00125,0.02875,-0.1325,0.00875,-0.08,-0.0275,0.05,-0.0075
0.015,-0.025,-0.00125,-0.00125,-0.1425,-0.0175,-0.0625,-0.0325,0.045,-0.0025
0.02125,0.04375,0.02,0.03625,-0.10375,0.0825,-0.01875,0.02625,0.07875,0.00125
0.09,0.04,-0.00875,0.04875,-0.03625,0.15625,-0.03,0.0125,0.0425,0.0075
0.12,0.04,-0.03375,0.04625,-0.04125,0.125,-0.055,-0.02625,0.0825,0.04875
