m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.29125,-0.0675,-0.165,0.0325,0.31625,-0.16875,-0.04875,0.23875,-0.39375,-0.10875
0.31,-0.07375,-0.2275,0.02625,0.32,-0.175,-0.0275,0.24875,-0.415,-0.1225
0.2825,-0.035,-0.24875,0.06375,0.34875,-0.1375,0.0275,0.26625,-0.40125,-0.125
0.3125,-0.045,-0.2325,0.01,0.37375,-0.1125,-0.0075,0.27875,-0.43375,-0.1325
0.35,-0.0825,-0.23875,0.00625,0.425,-0.1525,-0.0275,0.32375,-0.42875,-0.135
0.33125,-0.0925,-0.23375,0.01125,0.43625,-0.18875,-0.0425,0.30375,-0.45625,-0.1375
0.32,-0.04,-0.24125,0.0025,0.4375,-0.18625,-0.06375,0.32875,-0.45375,-0.17
0.34125,-0.05875,-0.22375,-0.02375,0.4425,-0.17125,-0.04625,0.3575,-0.45125,-0.165
0.36875,-0.08,-0.215,-0.00625,0.44875,-0.17,-0.03,0.305,-0.4675,-0.18625
0.34625,-0.0325,-0.20625,0.02,0.43375,-0.19875,0.0125,0.35875,-0.4875,-0.195
0.36875,-0.015,-0.1475,0.025,0.4475,-0.21,0.03625,0.31625,-0.43125,-0.19625
0.36125,0.01875,-0.17875,0.05375,0.4625,-0.19375,0.02125,0.325,-0.43,-0.17
0.34375,0.05375,-0.20875,0.075,0.46125,-0.2025,0.00125,0.34125,-0.41625,-0.13
0.35375,0.03625,-0.1825,0.04,0.42625,-0.20125,-0.00625,0.33625,-0.3825,-0.14875
0.345,0.0925,-0.17,0.0675,0.4175,-0.205,0.04125,0.3475,-0.37875,-0.15625
0.345,0.08125,-0.1525,0.08,0.42625,-0.1925,0.03,0.38,-0.41125,-0.18625
0.305,0.08,-0.125,0.11625,0.40375,-0.1675,0.0025,0.38625,-0.405,-0.20625
0.285,0.0875,-0.12875,0.12,0.42375,-0.18125,0.02,0.41,-0.39625,-0.22125
0.275,0.0875,-0.1575,0.135,0.44,-0.1975,0.0475,0.44,-0.35875,-0.24625
0.3075,0.085,-0.15,0.15625,0.44625,-0.185,0.05625,0.4525,-0.395,-0.285
0.345,0.07625,-0.14625,0.16,0.465,-0.21,0.09375,0.46,-0.4325,-0.285
0.37875,0.115,-0.1175,0.15,0.43875,-0.215,0.03625,0.4625,-0.44125,-0.27125
0.35125,0.14,-0.15875,0.17875,0.4175,-0.19625,0.03125,0.46375,-0.44375,-0.2525
0.38625,0.175,-0.14125,0.1625,0.4325,-0.20375,0.03875,0.46375,-0.45,-0.2425
0.39125,0.205,-0.13125,0.17125,0.46875,-0.21125,0.05125,0.50375,-0.47375,-0.2525
0.405,0.18125,-0.09375,0.1575,0.5025,-0.2025,0.02375,0.5075,-0.50375,-0.24375
0.40875,0.195,-0.1275,0.135,0.5025,-0.2425,-0.0075,0.525,-0.48125,-0.24875
0.425,0.17375,-0.10625,0.105,0.49875,-0.18875,0.0225,0.50375,-0.50125,-0.3025
0.425,0.18125,-0.115,0.1075,0.51375,-0.1775,0.0075,0.52125,-0.48125,-0.28
0.4275,0.1625,-0.1475,0.13125,0.485,-0.20875,0.035,0.52125,-0.47,-0.2675
0.46625,0.20625,-0.1475,0.1425,0.465,-0.18625,0.055,0.47125,-0.45875,-0.27
0.45,0.18125,-0.1575,0.13875,0.45875,-0.1725,0.05125,0.49125,-0.44125,-0.29625
0.44125,0.2225,-0.19375,0.1675,0.48375,-0.145,0.06,0.51625,-0.415,-0.27375
0.44,0.2375,-0.20625,0.17875,0.465,-0.15375,0.0725,0.5,-0.3725,-0.26625
0.455,0.24,-0.23125,0.185,0.44375,-0.1275,0.03125,0.51875,-0.3875,-0.24875
0.46375,0.23875,-0.20125,0.20125,0.42125,-0.13625,0.02125,0.4975,-0.3975,-0.24375
0.4825,0.23625,-0.20875,0.20375,0.41875,-0.15625,0.0275,0.51875,-0.38875,-0.2375
0.43375,0.23375,-0.21875,0.21875,0.385,-0.14875,0.0625,0.52875,-0.39375,-0.22625
0.47,0.28,-0.22875,0.25,0.3975,-0.135,0.05125,0.53125,-0.3875,-0.2575
0.4275,0.2625,-0.21875,0.24625,0.395,-0.16375,0.05875,0.54375,-0.40875,-0.26
0.44875,0.25,-0.17625,0.25,0.39125,-0.195,0.03,0.54125,-0.4075,-0.275
0.46,0.2075,-0.19,0.225,0.3925,-0.195,0.05875,0.55875,-0.37875,-0.30625
0.48375,0.20625,-0.18625,0.2,0.34,-0.18875,0.00875,0.55,-0.36,-0.33125
0.5075,0.2075,-0.21,0.19375,0.30375,-0.16625,0.00625,0.5475,-0.33125,-0.31625
0.5325,0.215,-0.1825,0.21625,0.3275,-0.165,0.02625,0.555,-0.3825,-0.30375
0.525,0.21125,-0.18625,0.175,0.295,-0.1225,0.04625,0.5525,-0.395,-0.30375
0.50875,0.20375,-0.2025,0.2125,0.2825,-0.0975,0.0475,0.52875,-0.38375,-0.28625
0.4775,0.2475,-0.16375,0.22125,0.30625,-0.095,0.045,0.52375,-0.40125,-0.29125
0.4675,0.26375,-0.14875,0.225,0.3275,-0.065,0.06625,0.49625,-0.4125,-0.29125
0.48,0.23875,-0.1475,0.185,0.32,-0.06625,0.0425,0.5,-0.38375,-0.2775
0.46875,0.19125,-0.1225,0.13875,0.35125,-0.0925,0.02,0.49375,-0.375,-0.27375
0.46,0.1675,-0.13625,0.1375,0.34,-0.09625,0.0125,0.4675,-0.375,-0.30125
0.47875,0.15375,-0.10125,0.13625,0.335,-0.09875,0.03125,0.44875,-0.37375,-0.3225
0.5,0.14125,-0.0775,0.12625,0.3325,-0.1125,0.0325,0.44375,-0.38125,-0.35375
0.51125,0.08875,-0.095,0.1325,0.33625,-0.11,0.0125,0.45,-0.3825,-0.33375
0.54375,0.0975,-0.08875,0.12375,0.365,-0.1125,0.0125,0.44625,-0.35875,-0.34
0.57625,0.11,-0.0775,0.11875,0.3475,-0.09125,0.02875,0.43625,-0.335,-0.32125
0.59,0.1275,-0.1125,0.09625,0.34625,-0.1025,0.00125,0.4575,-0.28,-0.32875
0.62,0.13875,-0.07,0.075,0.34375,-0.08,-0.02125,0.455,-0.27625,-0.325
0.62375,0.15,-0.0425,0.055,0.3225,-0.1025,-0.04375,0.41625,-0.265,-0.3075
0.625,0.15375,-0.01875,0.04375,0.36375,-0.12625,-0.05625,0.41625,-0.2775,-0.265
0.60625,0.14375,0.00375,0.01875,0.34625,-0.10875,-0.0475,0.4225,-0.2775,-0.27625
0.6275,0.18,0.00375,0.03375,0.37625,-0.07875,-0.055,0.43,-0.3075,-0.3
0.62625,0.17375,0.0275,-0.0025,0.36125,-0.09375,-0.0675,0.455,-0.315,-0.285
0.63625,0.1875,0.0825,-0.0125,0.3575,-0.08375,-0.06375,0.48125,-0.31375,-0.32125
0.62875,0.19375,0.1125,-0.02125,0.39375,-0.09375,-0.055,0.48125,-0.30625,-0.32375
0.63,0.2275,0.07375,-0.01125,0.38625,-0.12,-0.06,0.49,-0.3025,-0.31625
0.62125,0.21875,0.05625,0.00375,0.395,-0.14,-0.04875,0.53875,-0.3125,-0.30125
0.6525,0.21375,0.00625,0.005,0.35875,-0.1525,-0.08375,0.55,-0.31875,-0.30625
0.6525,0.1725,-0.0125,0.00625,0.34,-0.1175,-0.08375,0.555,-0.31625,-0.325
0.64875,0.19625,-0.03375,0.0,0.34125,-0.1225,-0.06125,0.58125,-0.30875,-0.3025
0.60875,0.205,-0.0775,-0.0225,0.31875,-0.10125,-0.08375,0.53875,-0.32625,-0.29125
0.5775,0.2175,-0.0525,0.025,0.295,-0.1025,-0.08875,0.51875,-0.3175,-0.28
0.58875,0.20125,-0.0625,0.04125,0.32875,-0.09375,-0.07375,0.49625,-0.3625,-0.28125
0.59625,0.15375,-0.07125,0.07625,0.275,-0.0725,-0.065,0.52375,-0.34125,-0.27625
0.56625,0.185,-0.09125,0.08375,0.29,-0.09375,-0.0725,0.505,-0.35625,-0.27375
0.5425,0.22375,-0.08125,0.065,0.2775,-0.0475,-0.1225,0.4825,-0.3725,-0.24
0.51375,0.2325,-0.05125,0.0725,0.255,-0.06,-0.1225,0.48125,-0.3775,-0.24125
0.52,0.16875,-0.06375,0.07375,0.2425,-0.08,-0.09625,0.5,-0.37375,-0.2375
0.51375,0.16625,-0.07375,0.08375,0.23625,-0.0675,-0.1325,0.53625,-0.34625,-0.2875
0.53,0.13,-0.065,0.1175,0.2575,-0.09375,-0.1325,0.525,-0.33125,-0.2575
0.56125,0.13,-0.05375,0.145,0.25125,-0.12,-0.11625,0.50125,-0.3625,-0.28875
0.52375,0.17625,-0.09,0.1425,0.2575,-0.11375,-0.0875,0.5525,-0.38375,-0.28875
0.51,0.16625,-0.06625,0.14625,0.24,-0.1125,-0.05375,0.525,-0.3875,-0.2275
0.5075,0.155,-0.085,0.1225,0.1975,-0.10875,-0.01625,0.525,-0.395,-0.265
0.51375,0.13625,-0.11875,0.10875,0.2125,-0.10625,-0.0375,0.53125,-0.345,-0.28875
0.5025,0.14625,-0.07875,0.12375,0.24125,-0.11375,-0.00125,0.52625,-0.31375,-0.3175
0.51125,0.17125,-0.08125,0.10625,0.22,-0.12125,0.0,0.57,-0.2625,-0.31625
0.5075,0.15625,-0.09625,0.13125,0.20875,-0.11375,0.035,0.58125,-0.3175,-0.33375
0.515,0.165,-0.115,0.125,0.225,-0.08,0.03375,0.57875,-0.3175,-0.34
0.495,0.145,-0.13375,0.17875,0.22375,-0.08875,0.0475,0.5425,-0.32,-0.41
0.47875,0.12875,-0.12,0.17625,0.20625,-0.08375,0.0575,0.565,-0.365,-0.4275
0.49125,0.13,-0.14875,0.19625,0.17,-0.09,0.085,0.55625,-0.40625,-0.4475
0.48,0.13125,-0.145,0.23,0.18,-0.0725,0.0925,0.5475,-0.3975,-0.445
0.5125,0.1075,-0.18875,0.25125,0.20625,-0.07375,0.105,0.575,-0.4025,-0.41625
0.52125,0.14625,-0.2025,0.28375,0.22,-0.05875,0.1475,0.58375,-0.42375,-0.405
0.54,0.14125,-0.18875,0.2525,0.225,-0.06125,0.16125,0.5825,-0.40125,-0.38
0.53,0.12625,-0.19625,0.26125,0.22,-0.0375,0.15875,0.59625,-0.37625,-0.35375
0.50125,0.09375,-0.17125,0.285,0.235,-0.045,0.16375,0.5675,-0.39,-0.35
0.48,0.1,-0.17625,0.2825,0.1925,-0.02375,0.19625,0.535,-0.38,-0.33875
0.51125,0.115,-0.17375,0.25375,0.205,-0.02125,0.2375,0.525,-0.35625,-0.34625
0.50125,0.1,-0.17375,0.25625,0.22,-0.0375,0.22625,0.535,-0.35125,-0.325
0.52125,0.115,-0.19125,0.2375,0.19125,-0.08,0.255,0.4875,-0.35375,-0.29375
0.5175,0.16625,-0.19625,0.25125,0.20875,-0.085,0.2425,0.475,-0.375,-0.3425
0.51375,0.18125,-0.165,0.26,0.17625,-0.08875,0.2725,0.5325,-0.43125,-0.3475
0.54375,0.16125,-0.18875,0.27,0.17375,-0.09875,0.25875,0.52125,-0.4175,-0.36875
0.555,0.1475,-0.18625,0.25625,0.1625,-0.0825,0.2325,0.49,-0.475,-0.37125
0.58,0.1725,-0.18375,0.25375,0.17625,-0.105,0.25875,0.46875,-0.4575,-0.33625
0.56875,0.13375,-0.15625,0.22625,0.18875,-0.07125,0.26125,0.44625,-0.48125,-0.31875
0.59875,0.14375,-0.1875,0.23375,0.2075,-0.11,0.27,0.49875,-0.445,-0.3125
0.60125,0.16125,-0.18375,0.235,0.22125,-0.125,0.27125,0.52,-0.4675,-0.285
0.6225,0.15375,-0.2025,0.25,0.19875,-0.10875,0.27125,0.51125,-0.46375,-0.3125
0.62875,0.155,-0.20625,0.29625,0.21875,-0.1,0.27625,0.49125,-0.475,-0.335
0.6325,0.13875,-0.225,0.2725,0.205,-0.09,0.26125,0.4875,-0.47,-0.32
0.615,0.1625,-0.22375,0.26375,0.23875,-0.10125,0.23875,0.47125,-0.47125,-0.35375
0.58,0.16,-0.215,0.26125,0.23875,-0.1025,0.24375,0.49375,-0.46875,-0.40125
0.5775,0.1675,-0.2525,0.26875,0.22125,-0.11875,0.275,0.49125,-0.46,-0.42875
0.56875,0.15625,-0.26125,0.3025,0.175,-0.13375,0.265,0.49625,-0.465,-0.4025
0.5775,0.1675,-0.245,0.33125,0.1475,-0.1325,0.23125,0.4925,-0.45375,-0.41875
0.56375,0.16,-0.2725,0.295,0.1725,-0.13,0.225,0.5075,-0.43875,-0.385
0.54375,0.17,-0.275,0.2625,0.175,-0.105,0.2325,0.51375,-0.3925,-0.43625
0.52125,0.17,-0.29375,0.25375,0.18,-0.05375,0.23125,0.52625,-0.38,-0.41125
0.54375,0.17875,-0.2775,0.285,0.18125,-0.05125,0.2425,0.50625,-0.425,-0.41625
0.55875,0.1775,-0.275,0.30125,0.1825,-0.0275,0.235,0.5025,-0.4175,-0.455
0.61125,0.17375,-0.29125,0.29125,0.20125,-0.0175,0.20625,0.5225,-0.41,-0.43625
0.5925,0.1875,-0.2825,0.26375,0.17625,0.00125,0.25375,0.51625,-0.42125,-0.43
0.6325,0.22,-0.255,0.27875,0.18125,-0.01375,0.23875,0.5075,-0.40625,-0.405
0.60875,0.24125,-0.26625,0.28875,0.155,-0.02875,0.24875,0.52125,-0.4225,-0.355
0.60875,0.30375,-0.2675,0.2375,0.12,-0.03125,0.27875,0.52,-0.4125,-0.32375
0.6225,0.285,-0.31375,0.2625,0.075,-0.0025,0.25,0.515,-0.41375,-0.31875
0.66625,0.3375,-0.34375,0.2975,0.09375,-0.00375,0.28625,0.53,-0.43625,-0.3225
0.66,0.3375,-0.34875,0.2725,0.1075,-0.01875,0.2925,0.52125,-0.43375,-0.35
0.6875,0.34125,-0.33875,0.295,0.08875,-0.065,0.2725,0.5075,-0.475,-0.36625
0.67375,0.37625,-0.34375,0.29,0.09375,-0.07125,0.26375,0.445,-0.45625,-0.38375
0.65625,0.34125,-0.3725,0.25625,0.12125,-0.0575,0.255,0.46875,-0.48125,-0.40125
0.64,0.345,-0.305,0.2825,0.12625,-0.05625,0.28875,0.44,-0.49,-0.39875
0.6475,0.365,-0.315,0.26375,0.12125,-0.06875,0.28875,0.42125,-0.4825,-0.38125
0.66125,0.3325,-0.355,0.245,0.1025,-0.065,0.27625,0.44125,-0.4375,-0.37375
0.65375,0.2975,-0.36,0.23875,0.08,-0.0875,0.265,0.40375,-0.445,-0.3625
0.65875,0.27625,-0.3375,0.25625,0.065,-0.09625,0.2375,0.3475,-0.38375,-0.3575
0.6525,0.28125,-0.3425,0.27625,0.06375,-0.0675,0.2225,0.345,-0.36,-0.38375
0.65375,0.275,-0.38,0.27875,0.0625,-0.0725,0.24875,0.37625,-0.3725,-0.38375
0.695,0.24875,-0.395,0.29375,0.05625,-0.08375,0.26875,0.3675,-0.37375,-0.38875
0.6825,0.2875,-0.3775,0.30875,0.1025,-0.1125,0.27,0.3725,-0.39125,-0.37375
0.6825,0.3275,-0.415,0.31875,0.06375,-0.15625,0.265,0.37625,-0.4175,-0.3975
0.66125,0.3325,-0.43375,0.3,0.06625,-0.12625,0.2375,0.375,-0.37375,-0.34625
0.65625,0.32125,-0.41625,0.3,0.05625,-0.1175,0.225,0.38125,-0.34625,-0.35
0.65,0.28875,-0.40875,0.285,0.02625,-0.1375,0.26125,0.3725,-0.345,-0.33875
0.6625,0.2725,-0.4325,0.31375,0.0225,-0.13,0.24375,0.3575,-0.37625,-0.32125
0.68875,0.28,-0.44625,0.34625,0.00875,-0.14375,0.25625,0.39125,-0.4125,-0.36625
0.6775,0.27125,-0.44125,0.3875,0.02,-0.17875,0.2725,0.37625,-0.44,-0.39875
0.68375,0.22,-0.44875,0.39375,-0.01125,-0.1725,0.27125,0.35625,-0.4125,-0.44875
0.68375,0.24375,-0.4675,0.375,-0.02875,-0.16875,0.23625,0.39625,-0.40125,-0.4525
0.71,0.2325,-0.4425,0.38625,-0.03625,-0.19875,0.2125,0.37125,-0.405,-0.46125
0.7025,0.23375,-0.4975,0.39375,-0.05875,-0.19875,0.27,0.4275,-0.45,-0.4325
0.67875,0.2125,-0.4775,0.3825,-0.04125,-0.185,0.2725,0.42,-0.47875,-0.44125
0.69,0.1925,-0.46,0.36625,-0.04125,-0.1675,0.285,0.4075,-0.4675,-0.43875
0.7075,0.18875,-0.43125,0.375,-0.00875,-0.145,0.2925,0.45125,-0.505,-0.445
0.70375,0.19125,-0.47375,0.365,0.005,-0.14,0.29,0.45125,-0.50875,-0.435
0.68125,0.1525,-0.4625,0.3325,-0.03875,-0.1325,0.2725,0.48625,-0.5325,-0.4375
0.67625,0.10875,-0.44375,0.2975,-0.00625,-0.16,0.2375,0.46875,-0.56625,-0.42375
0.65125,0.1075,-0.4575,0.28375,-0.0125,-0.145,0.23,0.47375,-0.57875,-0.4425
0.68875,0.0875,-0.4375,0.29125,-0.02875,-0.1325,0.25375,0.4825,-0.55375,-0.44375
0.72125,0.07625,-0.45,0.28,-0.045,-0.1125,0.28125,0.48875,-0.56,-0.4425
0.71375,0.045,-0.4575,0.3,-0.03375,-0.11625,0.285,0.465,-0.52375,-0.44875
0.6925,0.06375,-0.4925,0.3025,-0.03125,-0.0825,0.28375,0.49375,-0.5225,-0.49125
0.71125,0.035,-0.5025,0.3425,-0.0625,-0.05875,0.2575,0.4925,-0.56375,-0.4525
0.73875,0.03,-0.51,0.33625,-0.0525,-0.0325,0.24375,0.515,-0.58375,-0.47375
0.73375,0.0075,-0.47875,0.3225,-0.04375,-0.035,0.27625,0.53625,-0.5925,-0.49625
0.72875,-0.00125,-0.45625,0.29875,-0.0375,-0.025,0.25,0.53625,-0.6225,-0.46125
0.73625,0.0475,-0.4775,0.325,0.0,-0.065,0.24,0.53,-0.5975,-0.47125
0.73,0.07375,-0.51875,0.325,0.00375,-0.0675,0.2625,0.52125,-0.59125,-0.475
0.73625,0.05375,-0.52625,0.32125,-0.01375,-0.0675,0.27875,0.53,-0.5675,-0.50125
0.7225,0.08125,-0.49625,0.2725,-0.01125,-0.06875,0.25125,0.53125,-0.54875,-0.52375
0.6875,0.09,-0.5125,0.27125,-0.05,-0.0575,0.26125,0.50375,-0.56625,-0.51125
0.67125,0.0925,-0.49125,0.33625,-0.045,-0.03,0.2825,0.5225,-0.5375,-0.5
0.66,0.11375,-0.49625,0.34875,-0.00625,-0.02625,0.2825,0.51375,-0.495,-0.46875
0.65125,0.15625,-0.47375,0.34625,-0.03625,-0.005,0.3025,0.52,-0.5225,-0.46375
0.65625,0.16,-0.44875,0.34375,-0.01375,0.00875,0.32375,0.505,-0.53625,-0.4825
0.6475,0.16375,-0.43125,0.32875,-0.04625,0.04875,0.335,0.47125,-0.52375,-0.525
0.6,0.1575,-0.42625,0.335,-0.0175,0.06375,0.37125,0.4925,-0.52375,-0.51875
0.59625,0.1875,-0.40625,0.3625,-0.0325,0.0175,0.3625,0.53,-0.53375,-0.5225
0.595,0.2075,-0.40875,0.36,-0.01625,-0.02375,0.3325,0.4875,-0.53875,-0.57125
0.61,0.25375,-0.4475,0.39375,0.0125,-0.03375,0.31875,0.49875,-0.5775,-0.6125
0.595,0.24375,-0.4425,0.39625,-0.0175,-0.025,0.275,0.5325,-0.6075,-0.57875
0.645,0.27125,-0.44,0.3275,0.0075,-0.035,0.2725,0.53875,-0.60625,-0.585
0.61,0.27,-0.46,0.335,0.0125,-0.00375,0.2725,0.5275,-0.62625,-0.5825
0.615,0.2775,-0.43125,0.33625,-0.0075,-0.05875,0.3,0.53375,-0.6425,-0.605
0.62875,0.24625,-0.415,0.2925,-0.04625,0.005,0.33125,0.51,-0.64375,-0.595
0.6575,0.31,-0.42125,0.3325,-0.03375,0.025,0.32,0.51625,-0.62125,-0.62375
0.665,0.27375,-0.44625,0.36375,0.02375,0.045,0.3325,0.49625,-0.635,-0.6375
0.6575,0.30125,-0.4125,0.3725,0.05625,0.0275,0.3225,0.515,-0.6325,-0.6325
0.6275,0.325,-0.42,0.40125,0.03875,0.00125,0.36125,0.46,-0.6375,-0.65875
0.63375,0.2825,-0.42875,0.40625,0.04875,0.00125,0.3775,0.4675,-0.66,-0.65125
0.675,0.3025,-0.455,0.375,0.0375,0.00125,0.35125,0.46125,-0.6675,-0.645
0.68,0.30625,-0.455,0.38875,0.0575,-0.00375,0.38625,0.42625,-0.64625,-0.65625
0.68,0.35125,-0.4625,0.395,0.035,-0.0325,0.3575,0.44,-0.6375,-0.64625
0.66875,0.3425,-0.475,0.42375,0.03375,-0.0275,0.3975,0.4675,-0.65125,-0.63875
0.675,0.36125,-0.475,0.38375,0.04125,-0.02375,0.45125,0.445,-0.66,-0.6225
0.67,0.37125,-0.47375,0.39,0.01,-0.02625,0.43625,0.42375,-0.6575,-0.60875
0.63875,0.36375,-0.47,0.425,-0.00125,-0.07875,0.42375,0.40125,-0.69125,-0.62
0.69375,0.3875,-0.46875,0.42,0.00375,-0.07875,0.405,0.41625,-0.6975,-0.62875
0.7175,0.4275,-0.48,0.4525,0.00625,-0.10125,0.43125,0.425,-0.70375,-0.6425
0.68875,0.44625,-0.49375,0.45875,0.01125,-0.05875,0.46125,0.4175,-0.75125,-0.64
0.7025,0.48,-0.4925,0.42375,-0.00875,-0.0375,0.45375,0.47125,-0.74125,-0.6275
0.70625,0.47375,-0.52,0.40625,-0.065,0.01375,0.43,0.45625,-0.705,-0.59625
0.6825,0.42375,-0.54625,0.425,-0.0925,0.0275,0.3975,0.48,-0.72875,-0.57125
0.6925,0.4225,-0.55875,0.45875,-0.07875,0.02125,0.41875,0.4925,-0.745,-0.5825
0.70125,0.40875,-0.575,0.46375,-0.04625,0.03,0.4425,0.4975,-0.7275,-0.5925
0.6775,0.39125,-0.59875,0.4425,-0.035,0.0,0.415,0.4975,-0.72125,-0.58
0.65625,0.38125,-0.5725,0.44375,-0.05625,-0.00125,0.41375,0.5275,-0.7275,-0.59625
0.655,0.40375,-0.5575,0.4525,-0.02625,0.01,0.43875,0.535,-0.76375,-0.6275
0.625,0.3975,-0.5475,0.45625,-0.015,-0.00625,0.40625,0.5425,-0.76875,-0.61125
0.6475,0.4,-0.55,0.48,-0.02625,-0.03125,0.43,0.555,-0.74875,-0.6125
0.625,0.39,-0.57125,0.5125,-0.06125,-0.02875,0.4225,0.5575,-0.7775,-0.57125
0.6425,0.41,-0.5325,0.52625,-0.06875,-0.0225,0.4375,0.535,-0.8025,-0.58375
0.63,0.4,-0.55,0.50125,-0.06375,0.01625,0.42375,0.50875,-0.79375,-0.64375
0.64875,0.39875,-0.515,0.475,-0.06,0.05125,0.405,0.5125,-0.77875,-0.625
0.6625,0.38125,-0.5225,0.4925,-0.03625,0.0575,0.45125,0.49625,-0.75625,-0.62375
0.6425,0.43,-0.56,0.47625,-0.05125,0.09125,0.435,0.525,-0.76,-0.63625
0.62,0.45375,-0.5425,0.44875,-0.02625,0.10625,0.44,0.51,-0.75,-0.60125
0.64375,0.45125,-0.4975,0.4675,-0.0575,0.11,0.415,0.5225,-0.75625,-0.59875
0.6425,0.47125,-0.47,0.49,-0.05625,0.10875,0.3925,0.5025,-0.77125,-0.595
0.68375,0.46875,-0.49375,0.4825,-0.05125,0.1125,0.375,0.5,-0.76625,-0.60375
0.69875,0.5075,-0.52625,0.49125,-0.07,0.09,0.375,0.50625,-0.75375,-0.62375
0.69875,0.48,-0.4825,0.485,-0.02,0.07875,0.39125,0.52625,-0.795,-0.6125
0.68,0.51375,-0.43375,0.47625,-0.035,0.10375,0.395,0.575,-0.7825,-0.635
0.65875,0.54,-0.4,0.50125,-0.0525,0.08375,0.405,0.555,-0.79125,-0.625
0.6625,0.5275,-0.4275,0.45,-0.03125,0.09625,0.40625,0.56125,-0.7875,-0.61625
0.65,0.545,-0.39875,0.43125,-0.03125,0.0875,0.41625,0.55875,-0.8025,-0.64375
0.6825,0.55125,-0.41375,0.42375,-0.025,0.0925,0.40625,0.55875,-0.79625,-0.605
0.73,0.54375,-0.44375,0.4275,-0.05125,0.09875,0.4175,0.52,-0.78375,-0.6225
