m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
1.0,0.86,-0.31,1.0,0.105,0.97,0.93,0.985,-1.0,0.145
1.0,0.87,-0.32,1.0,0.135,0.995,0.955,0.985,-1.0,0.17
1.0,0.885,-0.31,1.0,0.13,1.0,0.99,1.0,-1.0,0.165
1.0,0.92,-0.305,1.0,0.115,1.0,0.99,1.0,-1.0,0.155
1.0,0.92,-0.26,1.0,0.105,1.0,0.995,1.0,-0.995,0.2
1.0,0.91,-0.25,1.0,0.115,1.0,0.995,1.0,-0.985,0.205
0.99,0.93,-0.22,1.0,0.09,1.0,1.0,1.0,-0.995,0.205
0.995,0.95,-0.195,1.0,0.055,1.0,1.0,1.0,-1.0,0.2
0.995,0.965,-0.17,1.0,0.065,1.0,0.995,1.0,-0.995,0.205
0.995,0.955,-0.15,1.0,0.045,1.0,1.0,0.99,-0.995,0.225
0.995,0.955,-0.185,1.0,0.035,1.0,1.0,1.0,-1.0,0.205
0.995,0.98,-0.18,1.0,0.03,1.0,1.0,1.0,-1.0,0.21
0.995,0.99,-0.17,1.0,0.06,1.0,0.995,1.0,-1.0,0.235
0.995,1.0,-0.19,1.0,0.02,1.0,1.0,1.0,-1.0,0.245
1.0,0.995,-0.18,1.0,0.025,1.0,1.0,1.0,-1.0,0.26
1.0,1.0,-0.165,1.0,0.0,1.0,0.995,1.0,-1.0,0.29
1.0,1.0,-0.145,0.99,-0.01,0.995,1.0,1.0,-1.0,0.27
1.0,1.0,-0.15,0.99,0.035,1.0,1.0,1.0,-1.0,0.27
1.0,0.995,-0.14,1.0,0.065,1.0,1.0,1.0,-1.0,0.295
1.0,1.0,-0.145,0.995,0.01,1.0,1.0,1.0,-1.0,0.355
1.0,1.0,-0.12,0.99,-0.01,1.0,1.0,1.0,-1.0,0.355
1.0,1.0,-0.115,0.99,-0.02,1.0,1.0,1.0,-1.0,0.365
1.0,1.0,-0.13,1.0,-0.04,1.0,1.0,0.995,-0.995,0.395
1.0,1.0,-0.125,1.0,-0.045,1.0,1.0,0.995,-0.995,0.4
1.0,1.0,-0.11,1.0,-0.05,1.0,0.995,1.0,-1.0,0.42
1.0,1.0,-0.11,1.0,-0.08,1.0,1.0,0.995,-1.0,0.42
1.0,0.995,-0.13,1.0,-0.075,1.0,1.0,0.995,-1.0,0.425
1.0,0.995,-0.145,1.0,-0.06,1.0,1.0,0.995,-1.0,0.42
1.0,1.0,-0.17,1.0,-0.08,1.0,1.0,1.0,-1.0,0.37
1.0,1.0,-0.17,1.0,-0.105,1.0,1.0,0.995,-1.0,0.365
1.0,1.0,-0.175,1.0,-0.145,1.0,1.0,0.995,-1.0,0.37
1.0,1.0,-0.19,1.0,-0.16,1.0,1.0,0.995,-1.0,0.38
1.0,1.0,-0.15,1.0,-0.2,1.0,1.0,1.0,-1.0,0.385
1.0,1.0,-0.115,1.0,-0.21,1.0,0.995,1.0,-1.0,0.385
1.0,0.995,-0.09,1.0,-0.155,1.0,0.995,1.0,-1.0,0.365
1.0,1.0,-0.09,1.0,-0.145,1.0,0.995,1.0,-1.0,0.36
1.0,1.0,-0.09,0.995,-0.135,1.0,1.0,1.0,-1.0,0.37
1.0,1.0,-0.09,0.995,-0.135,0.995,1.0,1.0,-1.0,0.39
1.0,1.0,-0.055,0.99,-0.14,1.0,1.0,1.0,-1.0,0.405
1.0,0.995,-0.03,0.995,-0.155,1.0,0.99,1.0,-1.0,0.375
0.995,0.99,-0.035,0.995,-0.16,1.0,0.995,1.0,-1.0,0.385
0.995,0.99,-0.04,1.0,-0.19,1.0,1.0,0.995,-1.0,0.37
0.995,0.995,-0.02,1.0,-0.205,1.0,1.0,1.0,-1.0,0.38
1.0,1.0,-0.07,1.0,-0.195,1.0,1.0,1.0,-1.0,0.395
0.995,0.995,-0.075,1.0,-0.21,1.0,0.995,1.0,-1.0,0.44
0.995,1.0,-0.09,1.0,-0.185,1.0,1.0,1.0,-1.0,0.46
0.995,1.0,-0.09,1.0,-0.175,1.0,1.0,1.0,-1.0,0.47
0.995,1.0,-0.08,1.0,-0.19,1.0,1.0,1.0,-1.0,0.47
0.995,1.0,-0.05,1.0,-0.175,1.0,1.0,1.0,-1.0,0.43
1.0,1.0,-0.065,1.0,-0.17,1.0,1.0,1.0,-1.0,0.455
1.0,1.0,-0.055,1.0,-0.21,1.0,1.0,1.0,-0.99,0.485
1.0,1.0,-0.06,1.0,-0.165,1.0,0.995,1.0,-0.995,0.455
1.0,1.0,-0.02,1.0,-0.14,0.995,0.995,1.0,-0.995,0.46
1.0,1.0,-0.015,0.995,-0.15,1.0,0.995,1.0,-0.995,0.46
1.0,1.0,-0.035,1.0,-0.215,1.0,0.995,0.995,-0.995,0.45
1.0,1.0,-0.015,1.0,-0.205,0.995,0.995,1.0,-0.995,0.47
0.995,1.0,0.035,1.0,-0.235,0.995,0.995,1.0,-1.0,0.475
1.0,1.0,0.05,1.0,-0.275,0.995,0.995,1.0,-1.0,0.48
1.0,1.0,0.06,1.0,-0.325,0.99,1.0,1.0,-1.0,0.47
1.0,1.0,0.015,1.0,-0.32,0.99,1.0,1.0,-1.0,0.43
1.0,1.0,-0.025,1.0,-0.31,0.99,1.0,1.0,-1.0,0.46
1.0,1.0,-0.04,1.0,-0.335,0.995,1.0,1.0,-1.0,0.435
1.0,1.0,0.0,1.0,-0.305,1.0,0.995,1.0,-1.0,0.45
1.0,1.0,-0.015,0.995,-0.315,1.0,1.0,1.0,-1.0,0.47
1.0,1.0,-0.01,0.995,-0.315,1.0,1.0,1.0,-1.0,0.485
1.0,1.0,-0.03,1.0,-0.325,1.0,1.0,1.0,-1.0,0.48
1.0,1.0,-0.03,1.0,-0.33,1.0,1.0,1.0,-1.0,0.5
1.0,1.0,-0.05,1.0,-0.32,1.0,1.0,1.0,-1.0,0.485
1.0,1.0,-0.03,1.0,-0.355,1.0,0.995,1.0,-1.0,0.5
0.995,1.0,-0.035,1.0,-0.375,1.0,0.995,1.0,-0.99,0.5
1.0,1.0,-0.04,1.0,-0.41,1.0,0.995,1.0,-0.995,0.49
1.0,1.0,-0.07,1.0,-0.41,1.0,0.995,1.0,-1.0,0.49
1.0,1.0,-0.055,1.0,-0.38,1.0,0.995,1.0,-1.0,0.485
1.0,1.0,-0.025,1.0,-0.385,0.995,1.0,1.0,-0.995,0.465
1.0,1.0,-0.065,1.0,-0.39,0.995,1.0,1.0,-0.995,0.48
1.0,1.0,-0.04,1.0,-0.395,1.0,1.0,1.0,-0.995,0.495
1.0,1.0,-0.05,1.0,-0.415,1.0,1.0,1.0,-1.0,0.47
0.995,1.0,-0.045,1.0,-0.415,1.0,1.0,1.0,-1.0,0.455
0.995,1.0,-0.025,1.0,-0.42,1.0,1.0,1.0,-1.0,0.455
1.0,0.995,-0.01,0.995,-0.445,1.0,1.0,1.0,-1.0,0.445
1.0,1.0,-0.04,1.0,-0.455,1.0,1.0,1.0,-1.0,0.44
1.0,1.0,-0.025,1.0,-0.48,1.0,0.995,1.0,-1.0,0.47
1.0,1.0,0.005,0.99,-0.48,1.0,0.995,0.995,-1.0,0.46
1.0,1.0,0.015,0.99,-0.445,1.0,1.0,0.98,-1.0,0.455
1.0,1.0,0.025,1.0,-0.395,1.0,1.0,0.99,-1.0,0.455
1.0,1.0,0.04,1.0,-0.375,1.0,1.0,0.995,-1.0,0.455
1.0,0.995,0.045,1.0,-0.385,0.995,1.0,0.995,-1.0,0.46
1.0,0.995,0.04,0.995,-0.365,1.0,1.0,1.0,-1.0,0.47
1.0,1.0,0.035,0.995,-0.325,1.0,1.0,1.0,-1.0,0.49
1.0,1.0,0.02,0.995,-0.32,1.0,1.0,1.0,-1.0,0.495
1.0,1.0,0.01,1.0,-0.33,1.0,1.0,1.0,-1.0,0.49
1.0,1.0,-0.005,1.0,-0.32,1.0,1.0,1.0,-1.0,0.515
1.0,1.0,-0.01,1.0,-0.3,0.995,1.0,1.0,-1.0,0.545
1.0,1.0,-0.015,1.0,-0.315,1.0,0.995,1.0,-1.0,0.515
1.0,1.0,0.0,1.0,-0.36,1.0,0.995,1.0,-1.0,0.54
1.0,1.0,0.005,1.0,-0.35,1.0,1.0,1.0,-1.0,0.55
0.995,0.995,0.005,1.0,-0.36,1.0,1.0,1.0,-1.0,0.585
1.0,1.0,0.02,1.0,-0.34,1.0,1.0,1.0,-1.0,0.585
1.0,1.0,0.025,1.0,-0.3,1.0,1.0,1.0,-1.0,0.575
1.0,1.0,0.015,1.0,-0.3,1.0,1.0,1.0,-1.0,0.57
1.0,1.0,0.03,1.0,-0.285,1.0,1.0,1.0,-0.995,0.555
1.0,1.0,0.03,0.995,-0.305,1.0,1.0,1.0,-1.0,0.545
1.0,1.0,0.05,0.995,-0.32,1.0,1.0,1.0,-1.0,0.565
1.0,1.0,0.095,0.995,-0.32,0.995,0.995,1.0,-1.0,0.595
1.0,1.0,0.085,1.0,-0.335,0.995,1.0,1.0,-1.0,0.59
1.0,1.0,0.095,1.0,-0.365,0.99,1.0,1.0,-0.995,0.59
1.0,1.0,0.085,1.0,-0.4,1.0,1.0,1.0,-0.995,0.605
1.0,1.0,0.075,1.0,-0.385,1.0,1.0,1.0,-0.995,0.645
1.0,1.0,0.1,1.0,-0.4,1.0,1.0,1.0,-0.995,0.655
1.0,1.0,0.085,1.0,-0.405,1.0,1.0,1.0,-0.995,0.66
1.0,1.0,0.1,1.0,-0.39,1.0,1.0,1.0,-0.995,0.67
1.0,0.995,0.085,1.0,-0.375,1.0,1.0,0.995,-1.0,0.69
1.0,1.0,0.065,1.0,-0.385,1.0,1.0,0.99,-0.995,0.69
1.0,1.0,0.035,1.0,-0.385,1.0,1.0,0.99,-1.0,0.72
1.0,1.0,0.025,0.995,-0.375,0.995,1.0,0.995,-1.0,0.73
1.0,1.0,0.03,1.0,-0.375,1.0,1.0,1.0,-1.0,0.71
1.0,1.0,0.05,1.0,-0.375,1.0,1.0,1.0,-1.0,0.72
1.0,1.0,0.08,1.0,-0.365,1.0,1.0,1.0,-1.0,0.74
1.0,1.0,0.06,1.0,-0.395,1.0,1.0,1.0,-1.0,0.78
1.0,1.0,0.09,1.0,-0.375,1.0,0.995,1.0,-1.0,0.775
1.0,1.0,0.105,1.0,-0.41,1.0,0.99,1.0,-1.0,0.785
1.0,1.0,0.095,1.0,-0.4,1.0,0.99,1.0,-1.0,0.815
1.0,1.0,0.09,1.0,-0.405,0.995,0.995,1.0,-1.0,0.815
1.0,1.0,0.06,0.995,-0.42,0.995,0.995,1.0,-1.0,0.81
1.0,1.0,0.01,1.0,-0.445,0.995,1.0,1.0,-1.0,0.815
1.0,1.0,0.04,1.0,-0.435,0.995,1.0,1.0,-1.0,0.835
1.0,1.0,0.07,1.0,-0.47,1.0,0.995,1.0,-0.995,0.815
1.0,0.995,0.075,1.0,-0.475,1.0,0.995,1.0,-1.0,0.8
1.0,1.0,0.055,1.0,-0.485,1.0,1.0,1.0,-1.0,0.81
1.0,1.0,0.065,1.0,-0.52,1.0,1.0,1.0,-1.0,0.845
1.0,1.0,0.065,1.0,-0.54,1.0,1.0,1.0,-1.0,0.88
1.0,1.0,0.055,1.0,-0.52,1.0,1.0,1.0,-1.0,0.895
1.0,1.0,0.03,1.0,-0.51,0.995,1.0,1.0,-1.0,0.92
1.0,1.0,0.02,1.0,-0.515,1.0,1.0,1.0,-1.0,0.93
1.0,1.0,-0.015,1.0,-0.485,1.0,1.0,1.0,-1.0,0.97
1.0,1.0,-0.02,1.0,-0.47,1.0,1.0,0.995,-1.0,0.985
1.0,1.0,-0.015,1.0,-0.495,1.0,1.0,1.0,-1.0,0.995
1.0,1.0,-0.015,1.0,-0.455,1.0,1.0,1.0,-1.0,0.995
1.0,1.0,0.02,1.0,-0.445,1.0,1.0,1.0,-1.0,1.0
0.995,1.0,0.03,1.0,-0.405,1.0,1.0,1.0,-1.0,1.0
1.0,0.995,0.045,1.0,-0.4,1.0,1.0,1.0,-1.0,0.995
1.0,0.995,0.0,1.0,-0.375,1.0,1.0,1.0,-1.0,0.995
0.995,1.0,-0.01,1.0,-0.38,0.995,1.0,1.0,-0.995,1.0
1.0,1.0,-0.005,1.0,-0.385,1.0,1.0,1.0,-0.995,1.0
0.995,1.0,0.015,1.0,-0.35,1.0,1.0,1.0,-0.995,1.0
0.995,1.0,0.0,1.0,-0.38,1.0,1.0,1.0,-1.0,1.0
0.995,1.0,0.01,1.0,-0.385,1.0,1.0,1.0,-1.0,1.0
0.99,1.0,0.005,0.995,-0.345,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.035,1.0,-0.33,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.04,1.0,-0.33,1.0,1.0,1.0,-0.995,1.0
1.0,1.0,0.04,1.0,-0.335,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.015,1.0,-0.345,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,-0.01,1.0,-0.335,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.005,1.0,-0.36,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.01,1.0,-0.385,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.01,1.0,-0.36,1.0,1.0,0.995,-1.0,0.995
0.995,1.0,-0.015,1.0,-0.375,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.03,1.0,-0.36,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.065,0.995,-0.35,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.075,1.0,-0.33,1.0,1.0,1.0,-1.0,1.0
0.995,1.0,-0.075,0.995,-0.31,1.0,1.0,1.0,-1.0,0.995
0.995,1.0,-0.105,1.0,-0.3,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.075,1.0,-0.245,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.085,1.0,-0.23,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,-0.095,1.0,-0.24,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.105,0.995,-0.25,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.095,0.995,-0.27,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.1,0.995,-0.285,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.105,0.995,-0.31,0.995,1.0,0.995,-1.0,1.0
1.0,1.0,-0.165,0.995,-0.29,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.18,1.0,-0.325,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.175,0.995,-0.275,1.0,1.0,1.0,-1.0,0.995
1.0,1.0,-0.145,0.995,-0.26,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.105,0.995,-0.225,1.0,1.0,1.0,-1.0,1.0
0.995,1.0,-0.12,1.0,-0.26,1.0,1.0,1.0,-1.0,1.0
0.995,1.0,-0.09,1.0,-0.27,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.08,1.0,-0.27,0.995,1.0,1.0,-1.0,1.0
1.0,1.0,-0.08,1.0,-0.235,0.995,1.0,1.0,-1.0,1.0
1.0,1.0,-0.065,1.0,-0.23,0.995,1.0,1.0,-1.0,1.0
1.0,1.0,-0.065,1.0,-0.205,0.995,1.0,1.0,-1.0,1.0
1.0,1.0,-0.065,0.995,-0.205,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.08,0.995,-0.215,1.0,1.0,0.995,-1.0,1.0
1.0,0.995,-0.055,0.995,-0.22,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.025,1.0,-0.195,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.015,1.0,-0.19,0.995,1.0,1.0,-1.0,1.0
0.995,1.0,-0.025,0.995,-0.215,0.995,1.0,1.0,-1.0,1.0
0.995,1.0,-0.045,0.995,-0.22,0.995,1.0,1.0,-1.0,1.0
1.0,1.0,-0.035,1.0,-0.22,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.045,1.0,-0.205,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.075,1.0,-0.2,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.085,1.0,-0.2,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.115,1.0,-0.18,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.07,1.0,-0.185,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.09,1.0,-0.18,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.09,1.0,-0.21,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.09,1.0,-0.19,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.075,1.0,-0.22,0.995,1.0,0.995,-1.0,1.0
1.0,1.0,-0.045,1.0,-0.16,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.06,1.0,-0.145,1.0,1.0,0.995,-1.0,0.995
1.0,1.0,-0.065,1.0,-0.125,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,-0.075,1.0,-0.11,1.0,1.0,1.0,-1.0,0.995
1.0,1.0,0.0,1.0,-0.115,1.0,1.0,1.0,-1.0,0.995
1.0,1.0,-0.005,1.0,-0.1,1.0,1.0,1.0,-1.0,1.0
1.0,0.995,0.03,1.0,-0.085,1.0,1.0,1.0,-0.995,1.0
1.0,0.995,0.015,1.0,-0.095,1.0,1.0,1.0,-1.0,1.0
0.995,0.995,0.01,1.0,-0.11,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.01,1.0,-0.08,1.0,0.99,0.995,-1.0,0.995
0.995,1.0,0.01,1.0,-0.085,1.0,1.0,0.99,-1.0,1.0
1.0,1.0,0.015,1.0,-0.075,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.01,1.0,-0.055,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.01,1.0,-0.065,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,-0.02,1.0,-0.075,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,-0.015,1.0,-0.07,1.0,1.0,1.0,-1.0,0.995
1.0,1.0,-0.01,1.0,-0.075,1.0,1.0,1.0,-1.0,0.99
1.0,1.0,0.01,1.0,-0.085,1.0,1.0,1.0,-0.995,0.99
1.0,1.0,0.015,1.0,-0.07,1.0,1.0,1.0,-0.985,1.0
1.0,1.0,0.015,1.0,-0.08,1.0,1.0,1.0,-0.995,1.0
1.0,1.0,0.015,1.0,-0.075,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.015,1.0,-0.035,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.03,1.0,-0.045,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.03,1.0,-0.07,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.08,1.0,-0.075,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,0.105,1.0,-0.055,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.12,1.0,-0.04,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,0.175,1.0,-0.055,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,0.19,1.0,-0.065,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.225,1.0,-0.085,1.0,1.0,1.0,-0.995,1.0
0.995,1.0,0.235,1.0,-0.075,1.0,1.0,1.0,-1.0,0.995
1.0,1.0,0.265,1.0,-0.075,0.995,1.0,1.0,-1.0,0.995
1.0,0.995,0.25,1.0,-0.09,0.995,1.0,1.0,-1.0,1.0
1.0,1.0,0.265,1.0,-0.065,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.27,1.0,-0.045,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.215,1.0,-0.04,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,0.21,1.0,0.0,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.23,1.0,0.0,1.0,1.0,0.995,-1.0,1.0
1.0,0.99,0.195,1.0,-0.01,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.2,1.0,-0.03,1.0,0.99,1.0,-1.0,1.0
1.0,1.0,0.185,1.0,-0.02,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,0.175,1.0,-0.03,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,0.175,1.0,-0.05,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,0.145,1.0,-0.025,1.0,1.0,0.995,-1.0,1.0
1.0,0.99,0.125,1.0,-0.025,1.0,1.0,1.0,-1.0,1.0
1.0,0.995,0.13,1.0,-0.01,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.115,1.0,-0.01,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.115,1.0,-0.005,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.105,1.0,0.005,1.0,1.0,0.995,-1.0,1.0
1.0,1.0,0.115,1.0,0.015,1.0,1.0,1.0,-1.0,1.0
0.995,1.0,0.12,1.0,0.015,1.0,1.0,1.0,-1.0,1.0
0.99,1.0,0.08,0.995,0.025,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.09,0.995,0.025,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.095,0.995,0.015,0.995,1.0,1.0,-1.0,1.0
1.0,1.0,0.095,1.0,-0.005,0.995,1.0,0.995,-1.0,1.0
1.0,1.0,0.15,1.0,-0.015,1.0,1.0,0.99,-1.0,1.0
1.0,1.0,0.2,1.0,-0.005,1.0,1.0,1.0,-1.0,0.99
1.0,1.0,0.23,1.0,-0.03,1.0,1.0,1.0,-1.0,0.99
1.0,1.0,0.255,1.0,0.005,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.255,1.0,0.04,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.26,1.0,0.03,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.23,1.0,0.055,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,0.245,1.0,0.045,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,0.265,1.0,0.015,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,0.26,1.0,0.04,1.0,0.995,1.0,-1.0,1.0
1.0,1.0,0.29,1.0,0.045,1.0,0.995,0.995,-1.0,1.0
1.0,1.0,0.26,1.0,0.055,1.0,0.99,1.0,-0.995,1.0
1.0,1.0,0.255,1.0,0.045,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.265,1.0,0.04,0.995,1.0,1.0,-1.0,1.0
1.0,1.0,0.255,1.0,-0.005,1.0,1.0,1.0,-1.0,1.0
0.995,1.0,0.275,1.0,-0.02,1.0,1.0,1.0,-1.0,0.995
1.0,1.0,0.255,0.995,-0.02,1.0,0.995,1.0,-0.995,0.995
1.0,1.0,0.275,0.995,-0.035,1.0,1.0,1.0,-1.0,0.995
0.995,1.0,0.27,1.0,-0.03,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.26,1.0,-0.04,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.27,1.0,-0.04,0.995,1.0,1.0,-0.995,1.0
1.0,1.0,0.295,1.0,-0.025,1.0,1.0,0.995,-0.995,1.0
1.0,1.0,0.295,1.0,-0.02,1.0,1.0,1.0,-0.995,1.0
1.0,1.0,0.28,1.0,-0.01,1.0,1.0,1.0,-0.995,1.0
1.0,1.0,0.285,1.0,-0.03,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.285,1.0,-0.045,1.0,1.0,1.0,-1.0,1.0
1.0,0.995,0.295,1.0,-0.02,1.0,1.0,1.0,-1.0,1.0
1.0,1.0,0.32,0.99,-0.01,0.995,1.0,1.0,-0.995,1.0
