m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.77,-0.42,-0.325,0.355,1.0,-0.765,-1.0,-0.19,-1.0,0.08
-0.8,-0.415,-0.315,0.38,1.0,-0.785,-1.0,-0.155,-1.0,0.02
-0.84,-0.41,-0.3,0.395,1.0,-0.795,-1.0,-0.155,-1.0,0.035
-0.87,-0.41,-0.295,0.42,1.0,-0.785,-1.0,-0.18,-1.0,0.045
-0.89,-0.405,-0.305,0.45,1.0,-0.785,-1.0,-0.175,-1.0,0.015
-0.91,-0.41,-0.305,0.445,1.0,-0.795,-1.0,-0.21,-1.0,0.01
-0.915,-0.41,-0.285,0.42,1.0,-0.83,-1.0,-0.23,-1.0,-0.02
-0.925,-0.395,-0.265,0.43,1.0,-0.805,-1.0,-0.23,-1.0,-0.025
-0.935,-0.395,-0.275,0.42,1.0,-0.82,-1.0,-0.22,-1.0,-0.005
-0.95,-0.395,-0.27,0.44,1.0,-0.87,-1.0,-0.22,-1.0,0.01
-0.965,-0.41,-0.245,0.46,1.0,-0.875,-1.0,-0.2,-1.0,-0.005
-0.985,-0.405,-0.21,0.49,1.0,-0.9,-1.0,-0.175,-1.0,-0.005
-0.99,-0.41,-0.215,0.52,1.0,-0.95,-1.0,-0.175,-1.0,0.02
-1.0,-0.41,-0.225,0.575,1.0,-0.97,-0.995,-0.18,-1.0,0.01
-1.0,-0.41,-0.23,0.605,1.0,-0.97,-0.995,-0.185,-1.0,0.02
-1.0,-0.42,-0.23,0.62,1.0,-0.98,-1.0,-0.165,-1.0,0.02
-1.0,-0.405,-0.21,0.685,1.0,-1.0,-1.0,-0.15,-1.0,0.04
-1.0,-0.395,-0.225,0.735,1.0,-1.0,-1.0,-0.165,-1.0,-0.015
-1.0,-0.415,-0.215,0.76,1.0,-1.0,-1.0,-0.15,-1.0,-0.005
-1.0,-0.41,-0.23,0.79,1.0,-1.0,-1.0,-0.155,-1.0,-0.005
-1.0,-0.41,-0.22,0.815,1.0,-1.0,-1.0,-0.17,-1.0,-0.015
-1.0,-0.405,-0.245,0.82,1.0,-1.0,-1.0,-0.165,-1.0,0.01
-1.0,-0.405,-0.235,0.83,1.0,-1.0,-1.0,-0.165,-1.0,0.025
-1.0,-0.4,-0.21,0.835,1.0,-1.0,-1.0,-0.17,-1.0,0.02
-1.0,-0.4,-0.195,0.855,1.0,-1.0,-1.0,-0.165,-1.0,0.02
-1.0,-0.4,-0.215,0.87,1.0,-1.0,-1.0,-0.16,-1.0,0.01
-1.0,-0.4,-0.22,0.905,1.0,-1.0,-1.0,-0.165,-1.0,0.01
-1.0,-0.4,-0.21,0.94,1.0,-1.0,-1.0,-0.165,-1.0,0.0
-1.0,-0.4,-0.195,0.99,1.0,-1.0,-1.0,-0.165,-1.0,-0.02
-1.0,-0.4,-0.225,0.99,1.0,-1.0,-1.0,-0.17,-1.0,0.005
-1.0,-0.4,-0.24,0.99,1.0,-1.0,-1.0,-0.18,-1.0,-0.015
-1.0,-0.4,-0.26,0.995,1.0,-1.0,-1.0,-0.19,-1.0,-0.015
-1.0,-0.4,-0.255,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.01
-1.0,-0.4,-0.27,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.0
-1.0,-0.4,-0.27,1.0,1.0,-1.0,-1.0,-0.17,-1.0,0.015
-1.0,-0.4,-0.255,1.0,1.0,-1.0,-1.0,-0.165,-1.0,0.005
-1.0,-0.4,-0.245,1.0,1.0,-1.0,-1.0,-0.17,-1.0,0.01
-1.0,-0.4,-0.235,1.0,1.0,-1.0,-1.0,-0.16,-1.0,0.02
-1.0,-0.395,-0.24,1.0,1.0,-1.0,-1.0,-0.175,-1.0,0.02
-1.0,-0.395,-0.24,1.0,1.0,-1.0,-1.0,-0.18,-1.0,0.035
-1.0,-0.395,-0.245,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.035
-1.0,-0.395,-0.255,1.0,1.0,-1.0,-1.0,-0.195,-1.0,0.03
-1.0,-0.4,-0.255,1.0,1.0,-1.0,-1.0,-0.195,-1.0,0.02
-1.0,-0.4,-0.255,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.035
-1.0,-0.4,-0.265,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.01
-1.0,-0.4,-0.27,1.0,1.0,-1.0,-1.0,-0.205,-1.0,0.055
-1.0,-0.4,-0.245,1.0,1.0,-1.0,-1.0,-0.21,-1.0,0.045
-1.0,-0.4,-0.275,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.06
-1.0,-0.4,-0.285,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.055
-1.0,-0.385,-0.27,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.04
-1.0,-0.375,-0.25,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.065
-1.0,-0.385,-0.25,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.045
-1.0,-0.385,-0.235,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.035
-1.0,-0.385,-0.235,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.04
-1.0,-0.385,-0.225,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.035
-1.0,-0.385,-0.185,1.0,1.0,-1.0,-1.0,-0.16,-1.0,0.03
-1.0,-0.375,-0.2,1.0,1.0,-1.0,-1.0,-0.155,-1.0,0.04
-1.0,-0.37,-0.195,1.0,1.0,-1.0,-1.0,-0.155,-1.0,0.025
-1.0,-0.365,-0.275,1.0,1.0,-1.0,-1.0,-0.17,-1.0,0.02
-1.0,-0.365,-0.27,1.0,1.0,-1.0,-1.0,-0.165,-1.0,0.015
-1.0,-0.37,-0.295,1.0,1.0,-1.0,-1.0,-0.16,-1.0,0.005
-1.0,-0.375,-0.345,1.0,1.0,-1.0,-1.0,-0.16,-1.0,0.005
-1.0,-0.38,-0.375,1.0,1.0,-1.0,-1.0,-0.155,-1.0,0.0
-1.0,-0.395,-0.34,1.0,1.0,-1.0,-1.0,-0.145,-1.0,0.01
-1.0,-0.39,-0.335,1.0,1.0,-1.0,-1.0,-0.15,-1.0,0.02
-1.0,-0.4,-0.33,1.0,1.0,-1.0,-1.0,-0.145,-1.0,0.015
-1.0,-0.4,-0.315,1.0,1.0,-1.0,-1.0,-0.155,-1.0,0.02
-1.0,-0.4,-0.305,1.0,1.0,-1.0,-1.0,-0.165,-1.0,0.01
-1.0,-0.4,-0.31,1.0,1.0,-1.0,-1.0,-0.165,-1.0,0.025
-1.0,-0.4,-0.3,1.0,1.0,-1.0,-1.0,-0.175,-1.0,0.035
-1.0,-0.4,-0.31,1.0,1.0,-1.0,-1.0,-0.16,-1.0,0.04
-1.0,-0.4,-0.33,1.0,1.0,-1.0,-1.0,-0.145,-1.0,0.035
-1.0,-0.4,-0.335,1.0,1.0,-1.0,-1.0,-0.15,-1.0,0.035
-1.0,-0.4,-0.335,1.0,1.0,-1.0,-1.0,-0.145,-1.0,0.05
-1.0,-0.4,-0.32,1.0,1.0,-1.0,-1.0,-0.17,-1.0,0.05
-1.0,-0.405,-0.295,1.0,1.0,-1.0,-1.0,-0.17,-1.0,0.045
-1.0,-0.395,-0.28,1.0,1.0,-1.0,-1.0,-0.175,-1.0,0.06
-1.0,-0.4,-0.29,1.0,1.0,-1.0,-1.0,-0.18,-1.0,0.075
-1.0,-0.39,-0.295,1.0,1.0,-1.0,-1.0,-0.195,-1.0,0.07
-1.0,-0.385,-0.3,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.085
-1.0,-0.4,-0.3,1.0,1.0,-1.0,-1.0,-0.205,-1.0,0.055
-1.0,-0.4,-0.3,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.07
-0.995,-0.4,-0.3,1.0,1.0,-1.0,-1.0,-0.195,-1.0,0.08
-1.0,-0.405,-0.3,1.0,1.0,-1.0,-1.0,-0.18,-1.0,0.08
-1.0,-0.41,-0.3,1.0,1.0,-1.0,-1.0,-0.175,-1.0,0.08
-1.0,-0.415,-0.3,1.0,1.0,-1.0,-1.0,-0.165,-1.0,0.08
-1.0,-0.425,-0.3,1.0,1.0,-1.0,-1.0,-0.175,-1.0,0.065
-1.0,-0.42,-0.295,1.0,1.0,-1.0,-1.0,-0.175,-1.0,0.065
-1.0,-0.415,-0.3,1.0,1.0,-1.0,-1.0,-0.17,-1.0,0.075
-1.0,-0.4,-0.3,1.0,1.0,-1.0,-1.0,-0.165,-1.0,0.08
-1.0,-0.385,-0.3,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.07
-1.0,-0.405,-0.3,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.07
-1.0,-0.41,-0.3,1.0,1.0,-1.0,-1.0,-0.195,-1.0,0.075
-1.0,-0.415,-0.3,1.0,1.0,-1.0,-1.0,-0.185,-1.0,0.06
-1.0,-0.425,-0.3,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.05
-1.0,-0.415,-0.31,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.07
-1.0,-0.425,-0.3,1.0,1.0,-1.0,-1.0,-0.18,-1.0,0.07
-1.0,-0.425,-0.3,1.0,1.0,-1.0,-1.0,-0.165,-1.0,0.045
-1.0,-0.42,-0.3,1.0,1.0,-1.0,-1.0,-0.14,-1.0,0.04
-1.0,-0.41,-0.3,1.0,1.0,-1.0,-1.0,-0.135,-1.0,0.025
-1.0,-0.4,-0.3,1.0,1.0,-1.0,-1.0,-0.155,-1.0,0.04
-1.0,-0.405,-0.3,1.0,1.0,-1.0,-1.0,-0.175,-1.0,0.03
-1.0,-0.415,-0.3,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.03
-1.0,-0.43,-0.3,1.0,1.0,-1.0,-1.0,-0.21,-1.0,0.025
-1.0,-0.44,-0.3,1.0,1.0,-1.0,-1.0,-0.185,-1.0,0.015
-1.0,-0.43,-0.3,1.0,1.0,-1.0,-1.0,-0.185,-1.0,0.02
-1.0,-0.42,-0.3,1.0,1.0,-1.0,-1.0,-0.185,-1.0,0.035
-1.0,-0.425,-0.3,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.03
-1.0,-0.41,-0.3,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.04
-1.0,-0.395,-0.305,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.02
-1.0,-0.41,-0.3,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.01
-1.0,-0.43,-0.3,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.02
-1.0,-0.445,-0.29,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.045
-1.0,-0.48,-0.28,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.04
-1.0,-0.49,-0.26,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.04
-1.0,-0.48,-0.285,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.035
-1.0,-0.47,-0.285,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.05
-1.0,-0.465,-0.275,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.045
-1.0,-0.475,-0.26,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.04
-1.0,-0.475,-0.255,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.04
-1.0,-0.475,-0.25,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.055
-1.0,-0.465,-0.235,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.06
-1.0,-0.455,-0.24,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.06
-1.0,-0.46,-0.25,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.06
-1.0,-0.465,-0.25,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.045
-1.0,-0.465,-0.225,1.0,1.0,-1.0,-1.0,-0.195,-1.0,0.05
-1.0,-0.45,-0.22,1.0,1.0,-1.0,-1.0,-0.2,-0.995,0.05
-1.0,-0.445,-0.22,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.045
-1.0,-0.425,-0.215,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.05
-1.0,-0.43,-0.22,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.045
-1.0,-0.43,-0.235,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.05
-1.0,-0.42,-0.23,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.065
-1.0,-0.425,-0.245,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.065
-1.0,-0.43,-0.235,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.045
-1.0,-0.415,-0.225,1.0,1.0,-1.0,-1.0,-0.205,-1.0,0.05
-1.0,-0.42,-0.225,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.02
-1.0,-0.41,-0.22,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.015
-1.0,-0.415,-0.215,1.0,1.0,-1.0,-1.0,-0.185,-1.0,0.005
-1.0,-0.415,-0.205,1.0,1.0,-1.0,-1.0,-0.195,-1.0,0.005
-1.0,-0.42,-0.2,1.0,1.0,-1.0,-1.0,-0.22,-1.0,0.02
-1.0,-0.435,-0.2,1.0,1.0,-1.0,-1.0,-0.215,-1.0,0.015
-1.0,-0.425,-0.2,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.01
-1.0,-0.415,-0.205,1.0,1.0,-1.0,-1.0,-0.19,-1.0,0.005
-0.995,-0.41,-0.205,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.0
-1.0,-0.405,-0.205,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.005
-1.0,-0.405,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,0.0
-1.0,-0.39,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.03
-1.0,-0.38,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.025
-1.0,-0.38,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.03
-1.0,-0.37,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.05
-1.0,-0.37,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.025
-1.0,-0.36,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.045
-1.0,-0.34,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.025
-1.0,-0.33,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.02
-1.0,-0.335,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.055
-1.0,-0.31,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.05
-1.0,-0.305,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.07
-1.0,-0.305,-0.2,1.0,1.0,-1.0,-1.0,-0.195,-1.0,-0.055
-1.0,-0.28,-0.2,1.0,1.0,-1.0,-1.0,-0.19,-1.0,-0.05
-1.0,-0.285,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.03
-1.0,-0.29,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.05
-1.0,-0.295,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.05
-1.0,-0.29,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.07
-1.0,-0.285,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.065
-1.0,-0.29,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.05
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.065
-1.0,-0.3,-0.19,1.0,1.0,-1.0,-1.0,-0.195,-1.0,-0.07
-1.0,-0.3,-0.195,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.085
-1.0,-0.3,-0.19,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.08
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.08
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.08
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.08
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.205,-1.0,-0.07
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.055
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.05
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.06
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.05
-1.0,-0.3,-0.205,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.05
-1.0,-0.3,-0.2,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.045
-1.0,-0.3,-0.19,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.04
-1.0,-0.3,-0.175,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.035
-1.0,-0.3,-0.18,1.0,1.0,-1.0,-1.0,-0.205,-1.0,-0.035
-1.0,-0.3,-0.17,1.0,1.0,-1.0,-1.0,-0.21,-1.0,-0.055
-1.0,-0.3,-0.155,1.0,1.0,-1.0,-1.0,-0.21,-1.0,-0.055
-1.0,-0.295,-0.165,1.0,1.0,-1.0,-1.0,-0.18,-1.0,-0.045
-1.0,-0.3,-0.17,1.0,1.0,-1.0,-1.0,-0.18,-1.0,-0.045
-1.0,-0.3,-0.17,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.055
-1.0,-0.3,-0.155,1.0,1.0,-1.0,-1.0,-0.18,-1.0,-0.05
-1.0,-0.3,-0.125,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.055
-1.0,-0.3,-0.125,1.0,1.0,-1.0,-1.0,-0.195,-1.0,-0.06
-1.0,-0.305,-0.15,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.075
-1.0,-0.3,-0.155,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.075
-1.0,-0.3,-0.135,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.08
-1.0,-0.3,-0.135,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.075
-1.0,-0.3,-0.115,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.085
-1.0,-0.3,-0.125,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.1
-1.0,-0.3,-0.12,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.1
-1.0,-0.3,-0.12,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.1
-1.0,-0.3,-0.125,1.0,1.0,-1.0,-1.0,-0.18,-1.0,-0.1
-1.0,-0.3,-0.12,1.0,1.0,-1.0,-1.0,-0.165,-1.0,-0.1
-1.0,-0.3,-0.125,1.0,1.0,-1.0,-1.0,-0.145,-1.0,-0.1
-1.0,-0.295,-0.125,1.0,1.0,-1.0,-1.0,-0.155,-1.0,-0.1
-1.0,-0.275,-0.125,1.0,1.0,-1.0,-1.0,-0.17,-1.0,-0.1
-1.0,-0.27,-0.13,1.0,1.0,-1.0,-1.0,-0.155,-1.0,-0.105
-1.0,-0.265,-0.14,1.0,1.0,-1.0,-1.0,-0.18,-1.0,-0.1
-1.0,-0.265,-0.14,1.0,1.0,-1.0,-1.0,-0.19,-1.0,-0.1
-1.0,-0.255,-0.15,1.0,1.0,-1.0,-1.0,-0.19,-1.0,-0.1
-1.0,-0.26,-0.135,1.0,1.0,-1.0,-1.0,-0.175,-1.0,-0.1
-1.0,-0.27,-0.115,1.0,1.0,-1.0,-1.0,-0.18,-1.0,-0.1
-1.0,-0.26,-0.115,1.0,1.0,-1.0,-1.0,-0.175,-1.0,-0.11
-1.0,-0.265,-0.115,1.0,1.0,-1.0,-1.0,-0.18,-1.0,-0.1
-1.0,-0.255,-0.095,1.0,1.0,-1.0,-1.0,-0.195,-1.0,-0.1
-1.0,-0.24,-0.095,1.0,1.0,-1.0,-1.0,-0.165,-1.0,-0.1
-1.0,-0.24,-0.085,0.995,1.0,-1.0,-1.0,-0.16,-1.0,-0.1
-1.0,-0.26,-0.085,1.0,1.0,-1.0,-1.0,-0.165,-1.0,-0.1
-1.0,-0.255,-0.1,1.0,1.0,-1.0,-1.0,-0.145,-1.0,-0.095
-1.0,-0.25,-0.1,1.0,1.0,-1.0,-1.0,-0.15,-1.0,-0.095
-1.0,-0.245,-0.11,1.0,1.0,-1.0,-1.0,-0.14,-1.0,-0.09
-1.0,-0.225,-0.125,1.0,1.0,-1.0,-1.0,-0.155,-1.0,-0.1
-1.0,-0.22,-0.15,1.0,1.0,-1.0,-1.0,-0.16,-1.0,-0.1
-1.0,-0.205,-0.155,1.0,1.0,-1.0,-1.0,-0.16,-1.0,-0.105
-1.0,-0.205,-0.155,1.0,1.0,-1.0,-1.0,-0.17,-1.0,-0.1
-1.0,-0.205,-0.15,1.0,1.0,-1.0,-1.0,-0.17,-1.0,-0.1
-1.0,-0.205,-0.145,1.0,1.0,-1.0,-1.0,-0.165,-1.0,-0.1
-1.0,-0.205,-0.15,1.0,1.0,-1.0,-1.0,-0.155,-1.0,-0.1
-1.0,-0.21,-0.14,1.0,1.0,-1.0,-1.0,-0.12,-1.0,-0.1
-1.0,-0.21,-0.125,1.0,1.0,-1.0,-1.0,-0.13,-1.0,-0.1
-1.0,-0.21,-0.125,1.0,1.0,-1.0,-1.0,-0.155,-1.0,-0.1
-1.0,-0.21,-0.11,1.0,1.0,-1.0,-1.0,-0.17,-1.0,-0.1
-1.0,-0.245,-0.12,1.0,1.0,-1.0,-1.0,-0.145,-1.0,-0.1
-1.0,-0.24,-0.12,1.0,1.0,-1.0,-1.0,-0.16,-1.0,-0.1
-1.0,-0.245,-0.12,1.0,1.0,-1.0,-1.0,-0.155,-1.0,-0.095
-1.0,-0.23,-0.11,1.0,1.0,-1.0,-1.0,-0.165,-1.0,-0.085
-1.0,-0.215,-0.105,1.0,1.0,-1.0,-1.0,-0.165,-1.0,-0.085
-1.0,-0.215,-0.1,1.0,1.0,-1.0,-1.0,-0.175,-1.0,-0.09
-1.0,-0.195,-0.1,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.08
-1.0,-0.195,-0.135,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.075
-1.0,-0.2,-0.115,1.0,1.0,-1.0,-1.0,-0.195,-1.0,-0.085
-1.0,-0.2,-0.135,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.085
-1.0,-0.205,-0.13,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.075
-1.0,-0.22,-0.135,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.09
-1.0,-0.205,-0.15,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.09
-1.0,-0.21,-0.165,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.095
-1.0,-0.22,-0.175,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.1
-1.0,-0.2,-0.18,1.0,1.0,-1.0,-1.0,-0.19,-1.0,-0.1
-1.0,-0.225,-0.165,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.085
-1.0,-0.21,-0.16,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.065
-1.0,-0.22,-0.175,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.075
-1.0,-0.19,-0.165,1.0,1.0,-1.0,-1.0,-0.19,-1.0,-0.075
-1.0,-0.21,-0.16,1.0,1.0,-1.0,-1.0,-0.165,-1.0,-0.065
-1.0,-0.205,-0.15,1.0,1.0,-1.0,-1.0,-0.155,-1.0,-0.08
-1.0,-0.22,-0.145,1.0,1.0,-1.0,-1.0,-0.17,-1.0,-0.09
-1.0,-0.21,-0.14,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.085
-1.0,-0.23,-0.12,1.0,1.0,-1.0,-1.0,-0.185,-1.0,-0.095
-1.0,-0.23,-0.105,1.0,1.0,-1.0,-1.0,-0.19,-1.0,-0.1
-1.0,-0.215,-0.125,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.09
-1.0,-0.205,-0.11,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.105
-1.0,-0.22,-0.105,1.0,1.0,-1.0,-1.0,-0.205,-1.0,-0.09
-1.0,-0.185,-0.105,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.105
-1.0,-0.18,-0.1,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.135
-1.0,-0.185,-0.09,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.15
-1.0,-0.19,-0.1,1.0,1.0,-1.0,-1.0,-0.2,-1.0,-0.135
