m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.78875,0.585,-0.3675,-0.09125,-0.4825,-0.14625,0.025,0.36,-0.35875,0.075
-0.7975,0.5775,-0.36375,-0.11625,-0.4975,-0.14625,0.00125,0.3725,-0.35875,0.075
-0.79125,0.58,-0.3675,-0.1125,-0.50125,-0.155,0.01125,0.36625,-0.36875,0.08
-0.80375,0.58375,-0.375,-0.125,-0.51,-0.16,0.00375,0.385,-0.35375,0.0575
-0.825,0.59875,-0.365,-0.14,-0.5225,-0.165,0.01,0.38,-0.36625,0.055
-0.835,0.59625,-0.355,-0.15375,-0.52,-0.15,0.0225,0.385,-0.37375,0.055
-0.83375,0.59625,-0.35875,-0.16125,-0.53375,-0.15375,0.02,0.38625,-0.3925,0.06875
-0.8375,0.6075,-0.3525,-0.165,-0.52625,-0.1725,0.00375,0.40125,-0.4,0.065
-0.85375,0.62375,-0.3475,-0.17,-0.54,-0.18375,-0.02625,0.41,-0.4025,0.065
-0.8675,0.62625,-0.35375,-0.1675,-0.535,-0.195,-0.0175,0.41875,-0.39125,0.0775
-0.86625,0.62875,-0.3825,-0.18125,-0.54625,-0.18125,-0.0025,0.42375,-0.39,0.06625
-0.885,0.63375,-0.38625,-0.1925,-0.56125,-0.16125,0.01875,0.41625,-0.41125,0.075
-0.8875,0.63375,-0.38125,-0.195,-0.56125,-0.17125,0.02375,0.42375,-0.41,0.08625
-0.8925,0.6375,-0.3775,-0.19875,-0.56875,-0.18125,0.02,0.42375,-0.41125,0.0925
-0.89875,0.64375,-0.37875,-0.2075,-0.56875,-0.17875,0.03125,0.41375,-0.4075,0.0925
-0.90125,0.66125,-0.38,-0.21,-0.58375,-0.1925,0.01125,0.41,-0.41625,0.09125
-0.91125,0.64875,-0.38375,-0.215,-0.58625,-0.18625,-0.01875,0.41375,-0.425,0.0825
-0.91375,0.64625,-0.40375,-0.2275,-0.58125,-0.18375,-0.0025,0.41875,-0.4225,0.1025
-0.92,0.64,-0.395,-0.23875,-0.58,-0.1925,0.00875,0.41,-0.435,0.1275
-0.91875,0.6425,-0.39375,-0.25125,-0.57625,-0.1875,0.015,0.41375,-0.45125,0.12
-0.92,0.645,-0.3825,-0.25875,-0.60125,-0.1925,0.0025,0.42625,-0.4675,0.1225
-0.91375,0.64625,-0.3925,-0.24,-0.61125,-0.19,-0.0175,0.4375,-0.47875,0.14
-0.9125,0.65375,-0.39125,-0.2525,-0.62,-0.195,-0.005,0.42375,-0.49125,0.14625
-0.91875,0.66375,-0.395,-0.25875,-0.62625,-0.20625,-0.005,0.425,-0.5,0.1575
-0.91375,0.65875,-0.39625,-0.26625,-0.62625,-0.215,0.01375,0.415,-0.49875,0.15375
-0.91625,0.6775,-0.39875,-0.27875,-0.6375,-0.23125,0.005,0.4225,-0.49375,0.1525
-0.91625,0.67875,-0.40375,-0.29625,-0.63625,-0.2325,0.02625,0.42625,-0.485,0.1275
-0.91375,0.67375,-0.41625,-0.30375,-0.64875,-0.23875,0.02875,0.4225,-0.49625,0.1425
-0.92625,0.675,-0.4075,-0.315,-0.6525,-0.25125,0.02375,0.43375,-0.505,0.13
-0.9275,0.68125,-0.405,-0.33,-0.665,-0.255,0.04,0.425,-0.51,0.12125
-0.93125,0.6875,-0.39625,-0.3375,-0.67125,-0.25,0.05,0.4175,-0.5275,0.12
-0.93125,0.685,-0.3925,-0.3425,-0.6725,-0.24625,0.04875,0.41875,-0.53625,0.12625
-0.93625,0.675,-0.40125,-0.36375,-0.67875,-0.2425,0.06625,0.415,-0.52875,0.12375
-0.94625,0.69,-0.3975,-0.3575,-0.685,-0.25,0.05375,0.42625,-0.53,0.13
-0.94875,0.68125,-0.40625,-0.38375,-0.70125,-0.25,0.04375,0.4175,-0.5275,0.125
-0.95,0.69625,-0.395,-0.385,-0.7,-0.255,0.045,0.4225,-0.53625,0.13
-0.955,0.70875,-0.405,-0.3775,-0.71,-0.26375,0.0625,0.4175,-0.54375,0.1275
-0.96,0.72375,-0.40625,-0.38625,-0.71375,-0.2625,0.07125,0.4175,-0.53625,0.135
-0.9625,0.72375,-0.41125,-0.39125,-0.70625,-0.25875,0.0725,0.41625,-0.53625,0.13
-0.95875,0.73375,-0.42875,-0.4025,-0.6975,-0.25875,0.055,0.43125,-0.5425,0.1375
-0.95875,0.7325,-0.43875,-0.41125,-0.69875,-0.265,0.06,0.435,-0.5475,0.12
-0.95375,0.73125,-0.45625,-0.4025,-0.70375,-0.27125,0.05375,0.4525,-0.57,0.11375
-0.9525,0.73125,-0.465,-0.4,-0.705,-0.27625,0.055,0.45625,-0.58125,0.10375
-0.95375,0.7375,-0.4725,-0.41,-0.71625,-0.2775,0.06625,0.455,-0.58375,0.1125
-0.95875,0.74125,-0.48,-0.40875,-0.71125,-0.28625,0.075,0.46625,-0.5775,0.1325
-0.95875,0.74,-0.49875,-0.4275,-0.70875,-0.28625,0.07,0.47125,-0.5825,0.1425
-0.95125,0.75375,-0.49375,-0.4375,-0.72125,-0.28625,0.05625,0.48125,-0.59125,0.155
-0.9625,0.75625,-0.505,-0.4275,-0.72875,-0.29,0.06125,0.4725,-0.6075,0.14
-0.9625,0.77375,-0.505,-0.43375,-0.735,-0.295,0.0775,0.47375,-0.60875,0.14375
-0.97625,0.7775,-0.50375,-0.43125,-0.74125,-0.31375,0.0925,0.47625,-0.6225,0.1325
-0.98,0.77875,-0.5075,-0.4325,-0.76375,-0.3175,0.08375,0.47125,-0.63,0.12
-0.9825,0.7925,-0.5125,-0.4225,-0.75,-0.31375,0.0825,0.46625,-0.61625,0.12125
-0.9875,0.79375,-0.53125,-0.43375,-0.76375,-0.33125,0.07125,0.46,-0.62,0.12125
-0.9875,0.795,-0.54625,-0.44625,-0.75875,-0.31875,0.0975,0.47625,-0.62625,0.1125
-0.99,0.8025,-0.55,-0.45875,-0.7575,-0.31375,0.08625,0.49125,-0.63375,0.10125
-0.99375,0.80875,-0.565,-0.46,-0.7675,-0.31875,0.0775,0.48625,-0.64875,0.08875
-0.99375,0.81875,-0.57375,-0.45875,-0.77625,-0.32,0.065,0.4825,-0.6525,0.07875
-1.0,0.825,-0.58875,-0.4625,-0.7725,-0.30875,0.06375,0.4875,-0.65,0.08625
-1.0,0.84,-0.60625,-0.46125,-0.79,-0.30375,0.07,0.4925,-0.65875,0.0775
-1.0,0.8475,-0.61125,-0.47,-0.795,-0.31875,0.08625,0.5075,-0.67375,0.07875
-0.9975,0.8475,-0.61125,-0.485,-0.8,-0.31625,0.08875,0.50875,-0.67625,0.0825
-0.99875,0.85625,-0.6025,-0.4775,-0.8175,-0.32125,0.08875,0.51625,-0.66875,0.075
-0.99875,0.855,-0.5975,-0.4825,-0.83625,-0.33625,0.08875,0.52625,-0.67125,0.07875
-0.99875,0.84625,-0.60125,-0.49125,-0.835,-0.3375,0.08125,0.535,-0.65875,0.09
-1.0,0.855,-0.5975,-0.49875,-0.83625,-0.33875,0.06875,0.5325,-0.665,0.08625
-1.0,0.8525,-0.59,-0.49,-0.83625,-0.3425,0.07125,0.53625,-0.69375,0.07
-1.0,0.85625,-0.60125,-0.5025,-0.8375,-0.3375,0.07,0.54125,-0.68875,0.0825
-0.9975,0.85625,-0.60625,-0.49625,-0.8475,-0.33875,0.0775,0.5475,-0.69375,0.0875
-1.0,0.8575,-0.61,-0.51,-0.85,-0.33625,0.08125,0.54625,-0.68625,0.105
-1.0,0.8625,-0.61875,-0.50375,-0.85875,-0.34375,0.1025,0.55,-0.6925,0.10125
-1.0,0.86875,-0.61875,-0.50625,-0.86,-0.3475,0.105,0.5625,-0.68625,0.08875
-1.0,0.87125,-0.62875,-0.51375,-0.86375,-0.35,0.11625,0.54875,-0.695,0.08875
-1.0,0.8775,-0.6475,-0.5025,-0.86375,-0.3625,0.12125,0.56,-0.70875,0.07625
-1.0,0.87875,-0.64125,-0.505,-0.8675,-0.36375,0.115,0.55875,-0.715,0.09
-0.9975,0.885,-0.63125,-0.5125,-0.865,-0.37125,0.10625,0.56125,-0.71875,0.08875
-0.99875,0.8825,-0.6275,-0.51125,-0.8675,-0.3875,0.095,0.55875,-0.7225,0.075
-0.99875,0.885,-0.64125,-0.515,-0.87,-0.38875,0.09875,0.57125,-0.72375,0.08375
-0.9975,0.8875,-0.6475,-0.54,-0.8875,-0.38125,0.1025,0.585,-0.72375,0.09375
-1.0,0.895,-0.65125,-0.54875,-0.8925,-0.3975,0.09875,0.6,-0.73125,0.11
-1.0,0.90375,-0.6425,-0.5425,-0.90375,-0.39875,0.09375,0.60875,-0.73625,0.1125
-1.0,0.90125,-0.64625,-0.53875,-0.9025,-0.395,0.11,0.61375,-0.73625,0.11625
-1.0,0.91125,-0.6525,-0.5425,-0.9075,-0.39875,0.115,0.62125,-0.73,0.13125
-1.0,0.92,-0.6675,-0.54875,-0.9175,-0.4025,0.09625,0.63875,-0.735,0.13875
-0.99875,0.92375,-0.65875,-0.5625,-0.925,-0.40125,0.08375,0.64875,-0.74625,0.1425
-0.99875,0.92875,-0.675,-0.575,-0.93375,-0.40125,0.09,0.65625,-0.75625,0.13125
-0.9975,0.93375,-0.6675,-0.56875,-0.94,-0.40375,0.09625,0.6575,-0.7675,0.13
-0.99625,0.94125,-0.67875,-0.57375,-0.9375,-0.41,0.08625,0.6725,-0.77375,0.1225
-0.9975,0.94,-0.69375,-0.56125,-0.93375,-0.41,0.1,0.68625,-0.77625,0.13
-1.0,0.94375,-0.7025,-0.565,-0.9325,-0.43,0.11,0.675,-0.7875,0.1125
-1.0,0.95,-0.70125,-0.5675,-0.9325,-0.435,0.10625,0.6675,-0.7875,0.11875
-1.0,0.95,-0.71,-0.5825,-0.93375,-0.44,0.115,0.65875,-0.78875,0.1125
-1.0,0.95,-0.71125,-0.5975,-0.9325,-0.44125,0.11625,0.65875,-0.795,0.12125
-0.99875,0.94875,-0.70625,-0.6025,-0.9275,-0.44875,0.115,0.66875,-0.80625,0.12375
-0.99875,0.955,-0.70625,-0.61625,-0.93125,-0.45875,0.12,0.6725,-0.81375,0.13
-0.99875,0.95375,-0.70625,-0.62125,-0.93625,-0.47375,0.1125,0.67875,-0.82625,0.125
-0.99625,0.965,-0.69875,-0.6275,-0.9475,-0.48625,0.11375,0.6725,-0.83,0.1025
-0.99625,0.965,-0.70625,-0.63,-0.95,-0.4975,0.11125,0.6775,-0.83,0.1225
-0.99625,0.97375,-0.72,-0.62625,-0.96,-0.4925,0.11625,0.69,-0.84,0.125
-0.99875,0.97875,-0.715,-0.6125,-0.9675,-0.51125,0.11,0.6925,-0.8525,0.1225
-1.0,0.98,-0.7225,-0.60625,-0.96875,-0.52125,0.1125,0.7075,-0.8525,0.13125
-1.0,0.9875,-0.73625,-0.60875,-0.97,-0.5325,0.11125,0.70625,-0.8525,0.11875
-0.99875,0.995,-0.745,-0.60625,-0.975,-0.5325,0.10625,0.70125,-0.8475,0.1175
-0.99875,0.99625,-0.75625,-0.6225,-0.98125,-0.53625,0.1125,0.7125,-0.83875,0.12375
-0.99875,0.99625,-0.76875,-0.615,-0.9875,-0.54125,0.11,0.71125,-0.84375,0.1075
-0.99875,0.9975,-0.7875,-0.61875,-0.98875,-0.545,0.1175,0.70875,-0.84125,0.105
-1.0,0.9975,-0.805,-0.60875,-0.99,-0.54125,0.10875,0.71125,-0.85,0.115
-0.99875,0.99875,-0.81,-0.62,-0.9925,-0.53375,0.0925,0.71125,-0.8575,0.1125
-1.0,0.99875,-0.82875,-0.62125,-0.995,-0.55125,0.09625,0.71375,-0.8525,0.115
-0.9975,1.0,-0.8275,-0.64375,-0.99875,-0.555,0.08875,0.72,-0.8575,0.11625
-0.99875,0.99875,-0.83625,-0.65125,-0.99875,-0.5525,0.09,0.7275,-0.84375,0.105
-1.0,1.0,-0.83375,-0.65375,-0.9975,-0.55625,0.08625,0.72625,-0.8575,0.11375
-0.9975,0.99625,-0.84625,-0.67625,-0.99625,-0.5625,0.085,0.73125,-0.86625,0.11
-0.9975,0.99625,-0.85125,-0.68125,-0.99625,-0.56625,0.09875,0.73,-0.86875,0.095
-0.99875,1.0,-0.8575,-0.68375,-0.9975,-0.56375,0.09375,0.72375,-0.865,0.0875
-1.0,1.0,-0.8625,-0.68,-1.0,-0.5725,0.08625,0.71875,-0.87375,0.0875
-0.99875,1.0,-0.855,-0.68375,-0.99875,-0.58,0.0775,0.71125,-0.87625,0.0875
-0.99875,1.0,-0.8625,-0.6925,-1.0,-0.5775,0.0825,0.72,-0.88125,0.085
-1.0,1.0,-0.86,-0.70125,-1.0,-0.5725,0.09125,0.72,-0.88,0.08875
-1.0,1.0,-0.85625,-0.70875,-1.0,-0.5725,0.08625,0.7225,-0.87875,0.095
-1.0,0.99875,-0.865,-0.71375,-1.0,-0.585,0.0875,0.72,-0.88625,0.10875
-1.0,0.99875,-0.86625,-0.725,-0.99875,-0.57375,0.09625,0.71375,-0.89125,0.1175
-1.0,0.99875,-0.87625,-0.7325,-0.9975,-0.575,0.0875,0.71375,-0.90125,0.09875
-1.0,0.99875,-0.875,-0.74375,-0.99875,-0.58375,0.08125,0.71875,-0.9025,0.095
-1.0,1.0,-0.87625,-0.74875,-0.9975,-0.5825,0.075,0.7275,-0.8875,0.10625
-1.0,1.0,-0.87875,-0.7475,-0.9975,-0.57875,0.0775,0.73375,-0.89625,0.11
-0.99875,1.0,-0.87625,-0.735,-1.0,-0.58,0.07375,0.73625,-0.89875,0.1175
-0.9975,0.99875,-0.88625,-0.7375,-0.99875,-0.57625,0.0775,0.74625,-0.9025,0.1125
-1.0,0.99625,-0.8825,-0.73375,-0.99875,-0.57,0.08125,0.74125,-0.915,0.1075
-1.0,0.99875,-0.885,-0.7275,-1.0,-0.57375,0.0825,0.74125,-0.9175,0.11375
-1.0,1.0,-0.89625,-0.73625,-1.0,-0.55875,0.0675,0.7525,-0.92,0.115
-1.0,1.0,-0.895,-0.75375,-1.0,-0.5675,0.08,0.75,-0.91875,0.11125
-1.0,0.99875,-0.89625,-0.76875,-1.0,-0.58375,0.06875,0.7725,-0.92875,0.1125
-0.99875,1.0,-0.88625,-0.775,-0.9975,-0.5975,0.065,0.76875,-0.93,0.11375
-0.99875,1.0,-0.88375,-0.77,-0.99875,-0.6075,0.05875,0.7725,-0.935,0.11125
-1.0,1.0,-0.89375,-0.775,-0.99875,-0.61,0.05375,0.78,-0.9425,0.11625
-1.0,0.99875,-0.89375,-0.77875,-1.0,-0.61625,0.045,0.78,-0.94375,0.10625
-0.99875,0.99875,-0.9075,-0.785,-1.0,-0.62625,0.0425,0.77875,-0.955,0.0975
-0.99875,0.99875,-0.9075,-0.78625,-1.0,-0.62,0.03,0.78125,-0.9575,0.09875
-0.99875,1.0,-0.91,-0.7825,-1.0,-0.6175,0.02,0.78125,-0.965,0.0775
-0.99875,1.0,-0.91125,-0.785,-1.0,-0.62125,0.03125,0.79875,-0.96625,0.07
-0.99875,1.0,-0.9,-0.79375,-1.0,-0.63125,0.025,0.8075,-0.9725,0.08
-0.99875,1.0,-0.90625,-0.81,-0.9975,-0.635,0.03125,0.825,-0.98125,0.08375
-0.99875,1.0,-0.92,-0.825,-0.9975,-0.645,0.025,0.8325,-0.98125,0.08125
-1.0,0.99875,-0.92375,-0.82625,-0.99625,-0.65875,0.01875,0.835,-0.9825,0.0825
-0.9975,1.0,-0.92875,-0.83625,-1.0,-0.6725,0.0175,0.8425,-0.99,0.0775
-1.0,0.99875,-0.9325,-0.8375,-1.0,-0.67375,0.0075,0.85,-0.99375,0.07125
-0.99875,0.99875,-0.92875,-0.8325,-1.0,-0.675,-0.00125,0.8575,-0.99625,0.0675
-1.0,0.9975,-0.94,-0.85,-1.0,-0.66625,0.00375,0.86375,-0.99875,0.07
-1.0,0.99875,-0.94125,-0.85,-0.99625,-0.685,0.0025,0.865,-1.0,0.07
-0.99875,1.0,-0.945,-0.8525,-0.99875,-0.68625,0.01,0.8725,-1.0,0.0725
-1.0,0.9975,-0.95375,-0.8525,-0.99875,-0.6875,0.01125,0.8775,-1.0,0.08125
-1.0,0.9975,-0.9625,-0.85875,-0.99875,-0.6925,0.005,0.89,-1.0,0.08375
-1.0,0.9975,-0.97125,-0.8575,-1.0,-0.6925,0.00125,0.8925,-1.0,0.09625
-0.99875,0.99875,-0.9775,-0.86625,-1.0,-0.695,-0.0025,0.8975,-1.0,0.0925
-0.99875,0.99875,-0.98375,-0.87125,-1.0,-0.69375,-0.00375,0.9,-1.0,0.09
-1.0,0.9975,-0.985,-0.87125,-1.0,-0.69375,-0.015,0.90125,-1.0,0.09125
-1.0,0.9975,-0.99375,-0.87,-1.0,-0.695,-0.0125,0.90625,-1.0,0.0875
-1.0,0.99875,-0.995,-0.8725,-1.0,-0.695,-0.00125,0.91625,-1.0,0.0875
-1.0,0.99875,-1.0,-0.8775,-0.99875,-0.68375,0.01,0.925,-0.99875,0.09
-1.0,0.99875,-0.99875,-0.88625,-1.0,-0.6825,0.01,0.9225,-0.99875,0.09375
-1.0,0.99875,-1.0,-0.89125,-1.0,-0.70375,0.01,0.92375,-1.0,0.0875
-1.0,0.99875,-1.0,-0.9025,-0.99875,-0.7025,-0.01,0.93,-0.99875,0.085
-0.99875,1.0,-0.99625,-0.9175,-1.0,-0.70875,-0.01,0.92625,-1.0,0.1
-1.0,0.9975,-0.9975,-0.91,-1.0,-0.70375,-0.00875,0.9225,-0.9975,0.1025
-1.0,0.99875,-0.99875,-0.91,-0.99875,-0.70625,-0.0025,0.9225,-0.99625,0.0975
-1.0,0.99875,-1.0,-0.91125,-0.99875,-0.70125,0.005,0.93,-1.0,0.10875
-1.0,1.0,-0.9975,-0.9175,-1.0,-0.71,0.02125,0.9275,-0.99875,0.1175
-0.99875,1.0,-0.99875,-0.92,-1.0,-0.7075,0.03,0.93375,-1.0,0.13875
-0.99875,1.0,-0.99875,-0.9275,-1.0,-0.6975,0.02875,0.93625,-1.0,0.145
-0.9975,1.0,-1.0,-0.93375,-0.99875,-0.6925,0.02875,0.93875,-1.0,0.13875
-0.99875,1.0,-0.99875,-0.94125,-0.99625,-0.7075,0.05125,0.95,-0.99875,0.1325
-1.0,1.0,-0.9975,-0.94,-0.99875,-0.71625,0.05375,0.955,-1.0,0.13625
-1.0,0.99875,-0.9975,-0.93875,-1.0,-0.7225,0.0525,0.9575,-0.995,0.13375
-0.99875,1.0,-0.99875,-0.93625,-0.99875,-0.7275,0.06625,0.96125,-0.9975,0.125
-0.99875,1.0,-1.0,-0.94625,-1.0,-0.7275,0.07125,0.9625,-0.9975,0.12
-0.99875,1.0,-1.0,-0.94375,-1.0,-0.735,0.06875,0.965,-0.9975,0.1025
-0.99875,1.0,-0.99875,-0.9375,-1.0,-0.73375,0.055,0.975,-1.0,0.11875
-1.0,0.99875,-0.99875,-0.95125,-1.0,-0.74125,0.0575,0.9825,-1.0,0.1125
-1.0,1.0,-0.99875,-0.96,-0.99875,-0.75125,0.06125,0.98875,-1.0,0.1125
-1.0,0.9975,-1.0,-0.9575,-1.0,-0.76,0.07125,0.9975,-1.0,0.10125
-1.0,0.99875,-1.0,-0.96625,-0.99875,-0.77,0.065,0.99875,-1.0,0.11
-1.0,1.0,-0.99875,-0.98125,-1.0,-0.77125,0.0625,0.99875,-1.0,0.1025
-0.99875,1.0,-1.0,-0.985,-0.99875,-0.76375,0.065,1.0,-1.0,0.08625
-0.9975,0.99875,-1.0,-0.99375,-1.0,-0.76875,0.07375,1.0,-1.0,0.095
-0.99875,1.0,-1.0,-0.9975,-1.0,-0.78,0.0775,1.0,-0.99875,0.10125
-1.0,1.0,-0.99875,-1.0,-1.0,-0.78,0.07625,1.0,-0.9975,0.09875
-0.9975,1.0,-0.99875,-1.0,-1.0,-0.79,0.075,1.0,-0.99875,0.10875
-0.9975,0.99875,-1.0,-1.0,-1.0,-0.80375,0.0725,1.0,-1.0,0.1225
-1.0,0.99875,-1.0,-1.0,-0.9975,-0.79875,0.08375,0.99875,-0.99875,0.125
-0.99875,0.99875,-0.99875,-1.0,-1.0,-0.80125,0.07875,1.0,-1.0,0.115
-1.0,1.0,-0.99875,-1.0,-1.0,-0.80875,0.07,1.0,-1.0,0.1075
-0.99875,1.0,-0.9975,-0.99875,-1.0,-0.80875,0.06,0.99875,-1.0,0.1125
-0.99875,0.99875,-0.99875,-0.99875,-1.0,-0.805,0.0625,0.99875,-1.0,0.13625
-0.99875,0.99875,-1.0,-0.9975,-1.0,-0.80875,0.08125,0.99875,-1.0,0.14875
-0.99875,0.99875,-1.0,-0.99625,-1.0,-0.80875,0.0875,1.0,-1.0,0.155
-0.99875,0.99875,-0.99875,-0.99875,-1.0,-0.8125,0.08125,0.99875,-1.0,0.1575
-0.99875,0.99875,-1.0,-0.99875,-1.0,-0.8225,0.08,1.0,-1.0,0.1575
-0.99875,0.99875,-1.0,-0.99875,-0.99875,-0.83375,0.08125,1.0,-1.0,0.16
-1.0,1.0,-1.0,-1.0,-1.0,-0.83,0.08,0.99875,-1.0,0.1675
-1.0,0.99875,-0.99875,-1.0,-1.0,-0.84,0.09375,0.99875,-0.99875,0.16375
-1.0,0.99875,-1.0,-0.99875,-1.0,-0.8425,0.07375,0.99875,-1.0,0.175
-1.0,1.0,-0.99875,-0.99875,-0.9975,-0.8475,0.06375,0.99875,-1.0,0.1875
-0.99875,1.0,-1.0,-1.0,-0.99625,-0.8525,0.065,1.0,-0.99875,0.19
-0.99875,0.99875,-1.0,-0.99875,-0.99875,-0.85625,0.0725,1.0,-0.9975,0.18875
-0.99875,1.0,-1.0,-1.0,-0.99875,-0.85375,0.07125,1.0,-1.0,0.18625
-0.99875,0.99875,-1.0,-1.0,-0.99875,-0.84875,0.095,1.0,-0.9975,0.18125
-1.0,0.99875,-1.0,-1.0,-0.99875,-0.855,0.0975,1.0,-1.0,0.18875
-1.0,0.99875,-1.0,-1.0,-1.0,-0.85625,0.1,1.0,-1.0,0.1875
-0.99875,0.99625,-1.0,-1.0,-1.0,-0.875,0.10375,1.0,-0.99875,0.18625
-0.99875,0.99875,-1.0,-1.0,-1.0,-0.875,0.1,1.0,-0.99875,0.1825
-1.0,1.0,-1.0,-1.0,-1.0,-0.87625,0.10625,0.99875,-1.0,0.165
-0.99875,1.0,-1.0,-1.0,-0.99875,-0.88375,0.1025,1.0,-0.99875,0.15875
-1.0,0.9975,-1.0,-1.0,-0.99875,-0.8825,0.12,1.0,-0.9975,0.16
-1.0,1.0,-0.99875,-1.0,-0.9975,-0.89125,0.12625,1.0,-1.0,0.17625
-1.0,1.0,-1.0,-1.0,-1.0,-0.8875,0.13125,1.0,-0.99875,0.1675
-0.99875,0.99875,-0.9975,-0.99875,-0.99875,-0.885,0.12375,1.0,-1.0,0.1675
-0.99875,1.0,-0.99875,-1.0,-1.0,-0.88625,0.1125,0.99875,-0.99875,0.165
-1.0,0.99625,-0.99875,-1.0,-1.0,-0.88375,0.12,1.0,-1.0,0.16125
-1.0,0.99875,-1.0,-1.0,-1.0,-0.885,0.1225,0.99875,-0.99875,0.15625
-1.0,0.99875,-1.0,-1.0,-1.0,-0.88625,0.1275,1.0,-0.99875,0.1625
-0.99875,0.9975,-1.0,-1.0,-1.0,-0.8825,0.135,1.0,-1.0,0.1575
-0.99875,0.9975,-1.0,-1.0,-0.9975,-0.89125,0.1375,0.99875,-0.99875,0.15875
-1.0,0.99875,-0.99875,-1.0,-0.99625,-0.905,0.13625,0.9975,-0.99875,0.165
-1.0,1.0,-0.99875,-0.99875,-0.99625,-0.91375,0.12875,0.99625,-0.99875,0.16125
-1.0,1.0,-1.0,-1.0,-0.99625,-0.9175,0.135,1.0,-0.9975,0.1625
-1.0,0.99875,-1.0,-1.0,-0.99875,-0.92125,0.115,0.99875,-0.99875,0.16
-1.0,1.0,-1.0,-1.0,-0.99875,-0.92,0.12875,0.9975,-0.99875,0.16
-1.0,1.0,-1.0,-0.99875,-0.99875,-0.9225,0.1425,0.99875,-0.99875,0.15625
-1.0,1.0,-0.99875,-1.0,-0.99875,-0.92625,0.1325,1.0,-1.0,0.1425
-1.0,1.0,-1.0,-1.0,-0.9975,-0.93625,0.12625,1.0,-0.99875,0.13875
-0.99875,1.0,-1.0,-1.0,-0.99875,-0.9475,0.1225,0.99875,-1.0,0.1375
-0.995,1.0,-0.99875,-0.99875,-1.0,-0.9525,0.12,0.99875,-1.0,0.13625
