m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.975,-0.995,-1.0,0.305,0.845,-0.23,1.0,0.995,1.0,1.0
-0.995,-1.0,-1.0,0.255,0.85,-0.215,1.0,0.995,0.995,1.0
-0.995,-1.0,-1.0,0.27,0.855,-0.185,1.0,0.995,0.995,0.995
-0.995,-1.0,-1.0,0.315,0.865,-0.23,1.0,1.0,1.0,1.0
-1.0,-0.995,-1.0,0.305,0.885,-0.245,1.0,1.0,1.0,1.0
-1.0,-0.995,-1.0,0.295,0.905,-0.26,1.0,1.0,1.0,1.0
-0.995,-1.0,-1.0,0.25,0.9,-0.25,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.3,0.93,-0.29,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.34,0.96,-0.325,1.0,1.0,1.0,1.0
-1.0,-0.995,-1.0,0.345,0.99,-0.335,0.995,1.0,1.0,1.0
-1.0,-0.995,-1.0,0.265,1.0,-0.355,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.27,1.0,-0.37,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.245,1.0,-0.38,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.245,1.0,-0.375,1.0,1.0,1.0,1.0
-1.0,-0.995,-1.0,0.25,1.0,-0.4,1.0,1.0,1.0,1.0
-0.995,-1.0,-1.0,0.265,1.0,-0.385,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.27,0.995,-0.415,1.0,1.0,1.0,1.0
-0.995,-1.0,-1.0,0.27,0.995,-0.405,1.0,0.995,1.0,1.0
-1.0,-1.0,-1.0,0.28,1.0,-0.39,1.0,0.995,1.0,1.0
-1.0,-1.0,-1.0,0.29,1.0,-0.385,1.0,0.995,1.0,1.0
-1.0,-0.995,-1.0,0.275,1.0,-0.355,1.0,1.0,1.0,1.0
-1.0,-0.995,-1.0,0.3,1.0,-0.355,1.0,1.0,1.0,1.0
-1.0,-0.99,-1.0,0.305,1.0,-0.375,1.0,1.0,1.0,1.0
-1.0,-0.98,-1.0,0.245,1.0,-0.37,1.0,1.0,1.0,1.0
-1.0,-0.985,-1.0,0.24,1.0,-0.37,1.0,1.0,1.0,1.0
-1.0,-0.995,-1.0,0.195,1.0,-0.37,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.2,1.0,-0.365,1.0,1.0,0.99,0.995
-1.0,-1.0,-1.0,0.215,1.0,-0.35,1.0,0.995,1.0,0.995
-1.0,-1.0,-1.0,0.16,1.0,-0.325,1.0,1.0,1.0,0.995
-1.0,-1.0,-1.0,0.14,1.0,-0.335,1.0,1.0,1.0,0.995
-1.0,-1.0,-1.0,0.14,1.0,-0.29,1.0,1.0,1.0,1.0
-1.0,-1.0,-0.995,0.165,1.0,-0.28,1.0,1.0,1.0,1.0
-1.0,-1.0,-0.995,0.125,1.0,-0.28,1.0,1.0,1.0,1.0
-1.0,-1.0,-0.995,0.11,1.0,-0.27,1.0,1.0,1.0,1.0
-1.0,-1.0,-0.99,0.105,1.0,-0.28,0.995,0.995,1.0,1.0
-1.0,-1.0,-0.995,0.11,1.0,-0.265,0.995,0.995,1.0,1.0
-1.0,-1.0,-0.995,0.095,1.0,-0.255,1.0,1.0,1.0,1.0
-1.0,-1.0,-1.0,0.09,1.0,-0.275,1.0,1.0,1.0,0.995
