m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
1.0,0.21,0.305,0.175,-1.0,1.0,0.215,0.195,1.0,-0.125
1.0,0.215,0.31,0.17,-1.0,1.0,0.21,0.175,1.0,-0.135
1.0,0.2,0.31,0.18,-1.0,1.0,0.215,0.16,1.0,-0.15
1.0,0.195,0.305,0.175,-1.0,1.0,0.21,0.155,1.0,-0.115
1.0,0.195,0.31,0.165,-1.0,1.0,0.21,0.165,1.0,-0.115
1.0,0.18,0.32,0.175,-1.0,1.0,0.22,0.18,1.0,-0.105
1.0,0.15,0.33,0.175,-1.0,1.0,0.22,0.18,1.0,-0.12
1.0,0.13,0.33,0.165,-1.0,1.0,0.22,0.17,1.0,-0.13
1.0,0.14,0.33,0.165,-1.0,1.0,0.205,0.18,1.0,-0.13
1.0,0.145,0.33,0.165,-1.0,1.0,0.205,0.175,1.0,-0.135
1.0,0.15,0.345,0.145,-1.0,1.0,0.2,0.185,1.0,-0.105
1.0,0.135,0.345,0.145,-1.0,1.0,0.2,0.195,1.0,-0.095
1.0,0.135,0.35,0.11,-1.0,1.0,0.2,0.195,1.0,-0.1
1.0,0.115,0.35,0.105,-1.0,1.0,0.2,0.18,1.0,-0.1
1.0,0.11,0.35,0.1,-1.0,1.0,0.2,0.18,1.0,-0.08
1.0,0.12,0.335,0.1,-1.0,1.0,0.2,0.165,1.0,-0.1
1.0,0.13,0.335,0.1,-1.0,1.0,0.2,0.17,1.0,-0.095
1.0,0.135,0.33,0.1,-1.0,1.0,0.2,0.17,1.0,-0.08
1.0,0.135,0.345,0.1,-1.0,1.0,0.2,0.165,1.0,-0.055
1.0,0.125,0.355,0.1,-1.0,1.0,0.2,0.165,1.0,-0.035
1.0,0.125,0.345,0.1,-1.0,1.0,0.19,0.16,1.0,-0.01
1.0,0.135,0.335,0.125,-1.0,1.0,0.175,0.175,1.0,0.03
1.0,0.125,0.325,0.12,-1.0,1.0,0.17,0.18,1.0,0.04
1.0,0.13,0.32,0.11,-1.0,1.0,0.165,0.185,1.0,0.035
1.0,0.13,0.335,0.105,-1.0,1.0,0.17,0.19,1.0,-0.005
1.0,0.11,0.335,0.095,-1.0,1.0,0.17,0.175,1.0,-0.005
1.0,0.115,0.345,0.095,-1.0,1.0,0.185,0.155,1.0,-0.01
1.0,0.105,0.32,0.085,-1.0,1.0,0.19,0.17,1.0,-0.005
1.0,0.115,0.335,0.095,-1.0,1.0,0.185,0.175,1.0,0.015
1.0,0.115,0.33,0.095,-1.0,1.0,0.16,0.21,1.0,0.015
1.0,0.115,0.3,0.1,-1.0,1.0,0.15,0.21,1.0,-0.005
1.0,0.105,0.305,0.095,-1.0,1.0,0.15,0.195,1.0,-0.025
1.0,0.115,0.27,0.09,-1.0,1.0,0.14,0.185,1.0,-0.02
1.0,0.115,0.25,0.1,-1.0,1.0,0.14,0.175,1.0,-0.015
